<<<<<<< HEAD
"","County","Gini"
"1","ALACHUA",0.343406887046172
"2","BAKER",0.112279363695794
"3","BAY",0.203768737328922
"4","BRADFORD",0.147209923277115
"5","BREVARD",0.202919078933051
"6","BROWARD",0.365554389671063
"7","CALHOUN",0.0445761868126893
"8","CHARLOTTE",0.157207817798897
"9","CITRUS",0.122893453629504
"10","CLAY",0.214028916238499
"11","COLLIER",0.354778080324519
"12","COLUMBIA",0.159467212600233
"13","DE SOTO",0.212393083960843
"14","DIXIE",0.161330555437448
"15","DUVAL",0.232054602006554
"16","ESCAMBIA",0.227658987819083
"17","FLAGLER",0.155756893727129
"18","FRANKLIN",0.041551219126029
"19","GADSDEN",0.11974284785523
"20","GILCHRIST",0.0607515302652459
"21","GLADES",0.191326451532906
"22","GULF",0.0847774070704007
"23","HAMILTON",0.155671005344208
"24","HARDEE",0.110739922958545
"25","HENDRY",0.0895776793061328
"26","HERNANDO",0.204147007525134
"27","HIGHLANDS",0.15185460810296
"28","HILLSBOROUGH",0.360236271635206
"29","HOLMES",0.0397892078415685
"30","INDIAN RIVER",0.277455317106737
"31","JACKSON",0.100328295466858
"32","JEFFERSON",0.129395494556633
"33","LAFAYETTE",0.295263339864008
"34","LAKE",0.314838546650656
"35","LEE",0.328617995234693
"36","LEON",0.27700665483075
"37","LEVY",0.202963597743226
"38","LIBERTY",0.0616531825714006
"39","MADISON",0.0723965629961707
"40","MANATEE",0.30556037413659
"41","MARION",0.228948088354292
"42","MARTIN",0.204062957164478
"43","MIAMI-DADE",0.274679805193164
"44","MONROE",0.222023853334402
"45","NASSAU",0.211898792338695
"46","OKALOOSA",0.190041810537609
"47","OKEECHOBEE",0.227229814433628
"48","ORANGE",0.310142322718437
"49","OSCEOLA",0.271949715250601
"50","PALM BEACH",0.39402982983081
"51","PASCO",0.270822720917073
"52","PINELLAS",0.236021644563611
"53","POLK",0.241036132677438
"54","PUTNAM",0.0964789502460361
"55","SANTA ROSA",0.215849245009706
"56","SARASOTA",0.223733760500929
"57","SEMINOLE",0.25027227247668
"58","ST JOHNS",0.237719714351779
"59","ST LUCIE",0.240080824215478
"60","SUMTER",0.279828262058489
"61","SUWANNEE",0.137273480106536
"62","TAYLOR",0.10544658434541
"63","UNION",0.195645863570392
"64","VOLUSIA",0.212285042811008
"65","WAKULLA",0.182025265134541
"66","WALTON",0.164633311097277
"67","WASHINGTON",0.162892991285703
=======
"","County","Gini"
"1","ALACHUA",0.343406887046172
"2","BAKER",0.112279363695794
"3","BAY",0.203768737328922
"4","BRADFORD",0.147209923277115
"5","BREVARD",0.202919078933051
"6","BROWARD",0.365554389671063
"7","CALHOUN",0.0445761868126893
"8","CHARLOTTE",0.157207817798897
"9","CITRUS",0.122893453629504
"10","CLAY",0.214028916238499
"11","COLLIER",0.354778080324519
"12","COLUMBIA",0.159467212600233
"13","DE SOTO",0.212393083960843
"14","DIXIE",0.161330555437448
"15","DUVAL",0.232054602006554
"16","ESCAMBIA",0.227658987819083
"17","FLAGLER",0.155756893727129
"18","FRANKLIN",0.041551219126029
"19","GADSDEN",0.11974284785523
"20","GILCHRIST",0.0607515302652459
"21","GLADES",0.191326451532906
"22","GULF",0.0847774070704007
"23","HAMILTON",0.155671005344208
"24","HARDEE",0.110739922958545
"25","HENDRY",0.0895776793061328
"26","HERNANDO",0.204147007525134
"27","HIGHLANDS",0.15185460810296
"28","HILLSBOROUGH",0.360236271635206
"29","HOLMES",0.0397892078415685
"30","INDIAN RIVER",0.277455317106737
"31","JACKSON",0.100328295466858
"32","JEFFERSON",0.129395494556633
"33","LAFAYETTE",0.295263339864008
"34","LAKE",0.314838546650656
"35","LEE",0.328617995234693
"36","LEON",0.27700665483075
"37","LEVY",0.202963597743226
"38","LIBERTY",0.0616531825714006
"39","MADISON",0.0723965629961707
"40","MANATEE",0.30556037413659
"41","MARION",0.228948088354292
"42","MARTIN",0.204062957164478
"43","MIAMI-DADE",0.274679805193164
"44","MONROE",0.222023853334402
"45","NASSAU",0.211898792338695
"46","OKALOOSA",0.190041810537609
"47","OKEECHOBEE",0.227229814433628
"48","ORANGE",0.310142322718437
"49","OSCEOLA",0.271949715250601
"50","PALM BEACH",0.39402982983081
"51","PASCO",0.270822720917073
"52","PINELLAS",0.236021644563611
"53","POLK",0.241036132677438
"54","PUTNAM",0.0964789502460361
"55","SANTA ROSA",0.215849245009706
"56","SARASOTA",0.223733760500929
"57","SEMINOLE",0.25027227247668
"58","ST JOHNS",0.237719714351779
"59","ST LUCIE",0.240080824215478
"60","SUMTER",0.279828262058489
"61","SUWANNEE",0.137273480106536
"62","TAYLOR",0.10544658434541
"63","UNION",0.195645863570392
"64","VOLUSIA",0.212285042811008
"65","WAKULLA",0.182025265134541
"66","WALTON",0.164633311097277
"67","WASHINGTON",0.162892991285703
>>>>>>> 321eaea894d29a3f212ee3e111b86695f46cf6db
