Tract,County
12086000124,860
12086000125,860
12086000126,860
12086000127,860
12086000128,860
12086000129,860
12086000130,860
12086000131,860
12086000132,860
12086000133,860
12086000134,860
12086000140,860
12086000202,860
12086000204,860
12086000206,860
12086000209,860
12086000211,860
12086000212,860
12086000213,860
12086000214,860
12086000215,860
12086000216,860
12086000217,860
12086000218,860
12086000219,860
12086000220,860
12086000301,860
12086000302,860
12086000305,860
12086000306,860
12086000307,860
12086000308,860
12086000402,860
12086000403,860
12086000404,860
12086000405,860
12086000408,860
12086000409,860
12086000410,860
12086000411,860
12086000412,860
12086000413,860
12086000414,860
12086000501,860
12086000503,860
12086000504,860
12086000505,860
12086000601,860
12086000602,860
12086000603,860
12086000604,860
12086000605,860
12086000607,860
12086000608,860
12086000705,860
12086000706,860
12086000707,860
12086000708,860
12086000709,860
12086000710,860
12086000711,860
12086000712,860
12086000804,860
12086000805,860
12086000806,860
12086000807,860
12086000808,860
12086000901,860
12086000902,860
12086000903,860
12086001002,860
12086001003,860
12086001004,860
12086001005,860
12086001006,860
12086001101,860
12086001102,860
12086001103,860
12086001104,860
12086001203,860
12086001204,860
12086001205,860
12086001206,860
12086001301,860
12086001302,860
12086001401,860
12086001402,860
12086001501,860
12086001502,860
12086001602,860
12086001603,860
12086001605,860
12086001606,860
12086001701,860
12086001702,860
12086001703,860
12086001801,860
12086001802,860
12086001803,860
12086001901,860
12086001903,860
12086001904,860
12086002001,860
12086002003,860
12086002004,860
12086002100,860
12086002201,860
12086002202,860
12086002300,860
12086002402,860
12086002403,860
12086002404,860
12086002501,860
12086002502,860
12086002600,860
12086002702,860
12086002703,860
12086002705,860
12086002706,860
12086002800,860
12086002900,860
12086003001,860
12086003003,860
12086003004,860
12086003100,860
12086003400,860
12086003601,860
12086003602,860
12086003702,860
12086003703,860
12086003704,860
12086003705,860
12086003706,860
12086003707,860
12086003801,860
12086003803,860
12086003804,860
12086003906,860
12086003909,860
12086003911,860
12086003912,860
12086003913,860
12086003914,860
12086003915,860
12086003916,860
12086003917,860
12086003918,860
12086003919,860
12086003921,860
12086003922,860
12086004000,860
12086004102,860
12086004103,860
12086004105,860
12086004106,860
12086004203,860
12086004204,860
12086004205,860
12086004206,860
12086004301,860
12086004303,860
12086004304,860
12086004403,860
12086004404,860
12086004405,860
12086004406,860
12086004500,860
12086004602,860
12086004605,860
12086004607,860
12086004608,860
12086004701,860
12086004702,860
12086004703,860
12086004901,860
12086004902,860
12086005001,860
12086005002,860
12086005102,860
12086005103,860
12086005104,860
12086005201,860
12086005202,860
12086005302,860
12086005303,860
12086005304,860
12086005403,860
12086005405,860
12086005406,860
12086005407,860
12086005409,860
12086005410,860
12086005501,860
12086005502,860
12086005600,860
12086005701,860
12086005703,860
12086005704,860
12086005801,860
12086005802,860
12086005901,860
12086005902,860
12086005903,860
12086005904,860
12086006001,860
12086006002,860
12086006101,860
12086006102,860
12086006201,860
12086006203,860
12086006205,860
12086006206,860
12086006301,860
12086006302,860
12086006401,860
12086006402,860
12086006403,860
12086006501,860
12086006503,860
12086006504,860
12086006601,860
12086006602,860
12086006702,860
12086006705,860
12086006706,860
12086006707,860
12086006709,860
12086006711,860
12086006713,860
12086006714,860
12086006801,860
12086006802,860
12086006900,860
12086007001,860
12086007002,860
12086007101,860
12086007103,860
12086007104,860
12086007200,860
12086007300,860
12086007400,860
12086007501,860
12086007503,860
12086007601,860
12086007603,860
12086007604,860
12086007605,860
12086007606,860
12086007701,860
12086007702,860
12086007704,860
12086007705,860
12086007801,860
12086007804,860
12086007805,860
12086007806,860
12086007807,860
12086007901,860
12086007902,860
12086008000,860
12086008101,860
12086008102,860
12086008202,860
12086008205,860
12086008206,860
12086008207,860
12086008208,860
12086008209,860
12086008304,860
12086008305,860
12086008306,860
12086008307,860
12086008308,860
12086008309,860
12086008405,860
12086008407,860
12086008409,860
12086008410,860
12086008412,860
12086008414,860
12086008415,860
12086008416,860
12086008417,860
12086008418,860
12086008419,860
12086008501,860
12086008502,860
12086008601,860
12086008602,860
12086008701,860
12086008702,860
12086008803,860
12086008804,860
12086008805,860
12086008806,860
12086008901,860
12086008902,860
12086008906,860
12086008907,860
12086009006,860
12086009010,860
12086009014,860
12086009015,860
12086009017,860
12086009019,860
12086009020,860
12086009021,860
12086009022,860
12086009023,860
12086009024,860
12086009026,860
12086009027,860
12086009028,860
12086009029,860
12086009030,860
12086009031,860
12086009034,860
12086009035,860
12086009036,860
12086009038,860
12086009039,860
12086009040,860
12086009043,860
12086009044,860
12086009046,860
12086009047,860
12086009100,860
12086009200,860
12086009305,860
12086009306,860
12086009307,860
12086009308,860
12086009309,860
12086009311,860
12086009312,860
12086009313,860
12086009314,860
12086009315,860
12086009400,860
12086009501,860
12086009503,860
12086009504,860
12086009600,860
12086009703,860
12086009704,860
12086009705,860
12086009706,860
12086009803,860
12086009804,860
12086009806,860
12086009807,860
12086009808,860
12086009901,860
12086009903,860
12086009904,860
12086009905,860
12086009906,860
12086010001,860
12086010005,860
12086010006,860
12086010009,860
12086010010,860
12086010011,860
12086010012,860
12086010013,860
12086010015,860
12086010016,860
12086010193,860
12086010198,860
12086010201,860
12086010204,860
12086010205,860
12086010207,860
12086010208,860
12086010209,860
12086010210,860
12086010300,860
12086010400,860
12086010500,860
12086010604,860
12086010606,860
12086010608,860
12086010609,860
12086010610,860
12086010612,860
12086010613,860
12086010614,860
12086010617,860
12086010703,860
12086010704,860
12086010801,860
12086010802,860
12086010900,860
12086011001,860
12086011003,860
12086011005,860
12086011007,860
12086011008,860
12086011009,860
12086011101,860
12086011102,860
12086011201,860
12086011202,860
12086011300,860
12086011401,860
12086011403,860
12086011404,860
12086011500,860
12086011600,860
12086011700,860
12086011800,860
12086011900,860
12086012000,860
12086012100,860
12086012200,860
12086012300,860
12086012400,860
12086012500,860
12086012600,860
12086012700,860
12086012800,860
12086012900,860
12086013000,860
12086013100,860
12086013200,860
12086013300,860
12086013400,860
12086013500,860
12086013600,860
12086013700,860
12086013800,860
12086013900,860
12086014000,860
12086014100,860
12086014200,860
12086014300,860
12086014400,860
12086014500,860
12086014600,860
12086014700,860
12086014800,860
12086014900,860
12086015000,860
12086015100,860
12086015200,860
12086015300,860
12086015400,860
12086015500,860
12086015600,860
12086015700,860
12086015800,860
12086015900,860
12086016000,860
12086016100,860
12086016200,860
12086016300,860
12086016400,860
12086016500,860
12086016600,860
12086016700,860
12086016800,860
12086016900,860
12086017000,860
12086017100,860
12086017200,860
12086017300,860
12086017400,860
12086017500,860
12086017600,860
12086017700,860
12086017800,860
12086017900,860
12086018000,860
12086018100,860
12086018200,860
12086018300,860
12086018400,860
12086018500,860
12086018600,860
12086018700,860
12086018800,860
12086018900,860
12086019000,860
12086019100,860
12086019200,860
12086019300,860
12086019400,860
12086019500,860
12086019600,860
12086019700,860
12086019800,860
12086019900,860
12086020000,860
12086020100,860
12086020200,860
12086020300,860
12086490100,864
12086980300,869
12086980700,869
12087970200,879
12087970300,879
12087970400,879
12087970500,879
12087970600,879
12087970700,879
12087970800,879
12087970900,879
12087971001,879
12087971002,879
12087971100,879
12087971200,879
12087971300,879
12087971401,879
12087971402,879
12087971501,879
12087971502,879
12087971600,879
12087971700,879
12087971800,879
12087971900,879
12087972000,879
12087972100,879
12087972200,879
12087972300,879
12087972400,879
12087972500,879
12087972600,879
12087980000,879
12089050101,890
12089050102,890
12089050201,890
12089050202,890
12089050203,890
12089050301,890
12089050302,890
12089050303,890
12089050400,890
12089050502,890
12089050503,890
12089050504,890
12091020100,910
12091020200,910
12091020301,910
12091020302,910
12091020400,910
12091020500,910
12091020600,910
12091020700,910
12091020800,910
12091020900,910
12091021001,910
12091021002,910
12091021101,910
12091021102,910
12091021200,910
12091021400,910
12091021501,910
12091021502,910
12091021600,910
12091021700,910
12091021801,910
12091021802,910
12091021900,910
12091022001,910
12091022002,910
12091022100,910
12091022300,910
12091022400,910
12091022500,910
12091022600,910
12091022700,910
12091022800,910
12091022900,910
12091023100,910
12091023200,910
12091023303,910
12091023304,910
12091023305,910
12091023306,910
12091023307,910
12091023308,910
12093910101,939
12093910102,939
12093910201,939
12093910202,939
12093910300,939
12093910401,939
12093910402,939
12093910403,939
12093910500,939
12093910601,939
12093910602,939
12095010200,950
12095010300,950
12095010400,950
12095010500,950
12095010802,950
12095011000,950
12095011100,950
12095011200,950
12095011300,950
12095011600,950
12095011701,950
12095011702,950
12095012000,950
12095012100,950
12095012201,950
12095012202,950
12095012303,950
12095012304,950
12095012305,950
12095012306,950
12095012307,950
12095012401,950
12095012402,950
12095012403,950
12095012500,950
12095012600,950
12095012701,950
12095012800,950
12095012900,950
12095013201,950
12095013202,950
12095013300,950
12095013402,950
12095013403,950
12095013405,950
12095013406,950
12095013503,950
12095013505,950
12095013507,950
12095013508,950
12095013509,950
12095013510,950
12095013511,950
12095013512,950
12095013603,950
12095013604,950
12095013605,950
12095013606,950
12095013607,950
12095013701,950
12095013702,950
12095013801,950
12095013802,950
12095013803,950
12095013900,950
12095014000,950
12095014100,950
12095014200,950
12095014301,950
12095014302,950
12095014400,950
12095014502,950
12095014503,950
12095014504,950
12095014601,950
12095014605,950
12095014606,950
12095014607,950
12095014608,950
12095014609,950
12095014701,950
12095014702,950
12095014703,950
12095014704,950
12095014804,950
12095014805,950
12095014806,950
12095014807,950
12095014808,950
12095014809,950
12095014810,950
12095014811,950
12095014812,950
12095014813,950
12095014904,950
12095014906,950
12095014908,950
12095014909,950
12095015001,950
12095015002,950
12095015003,950
12095015004,950
12095015103,950
12095015104,950
12095015105,950
12095015106,950
12095015201,950
12095015202,950
12095015300,950
12095015402,950
12095015501,950
12095015601,950
12095015602,950
12095015701,950
12095015702,950
12095015801,950
12095015802,950
12095015901,950
12095015902,950
12095016001,950
12095016002,950
12095016100,950
12095016200,950
12095016301,950
12095016302,950
12095016402,950
12095016406,950
12095016407,950
12095016408,950
12095016409,950
12095016410,950
12095016411,950
12095016412,950
12095016503,950
12095016504,950
12095016505,950
12095016507,950
12095016508,950
12095016509,950
12095016510,950
12095016511,950
12095016601,950
12095016602,950
12095016704,950
12095016709,950
12095016710,950
12095016712,950
12095016713,950
12095016714,950
12095016715,950
12095016716,950
12095016717,950
12095016723,950
12095016724,950
12095016727,950
12095016728,950
12095016729,950
12095016730,950
12095016731,950
12095016732,950
12095016733,950
12095016734,950
12095016802,950
12095016803,950
12095016804,950
12095016806,950
12095016807,950
12095016902,950
12095016903,950
12095016904,950
12095016906,950
12095016907,950
12095017001,950
12095017004,950
12095017006,950
12095017008,950
12095017011,950
12095017012,950
12095017013,950
12095017014,950
12095017015,950
12095017016,950
12095017017,950
12095017103,950
12095017104,950
12095017105,950
12095017107,950
12095017108,950
12095017109,950
12095017200,950
12095017300,950
12095017400,950
12095017501,950
12095017503,950
12095017504,950
12095017600,950
12095017701,950
12095017702,950
12095017703,950
12095017802,950
12095017804,950
12095017805,950
12095017806,950
12095017807,950
12095017808,950
12095017901,950
12095017902,950
12095018000,950
12095018100,950
12095018200,950
12095018300,950
12095018400,950
12095018500,950
12095018700,950
12095018800,950
12095018900,950
12097040801,970
12097040802,970
12097040803,970
12097040804,970
12097040901,970
12097040902,970
12097041001,970
12097041002,970
12097041100,970
12097041300,970
12097041500,970
12097041600,970
12097041700,970
12097041800,970
12097041900,970
12097042000,970
12097042100,970
12097042200,970
12097042300,970
12097042400,970
12097042500,970
12097042601,970
12097042602,970
12097042701,970
12097042702,970
12097042800,970
12097042900,970
12097043100,970
12097043201,970
12097043202,970
12097043203,970
12097043204,970
12097043205,970
12097043206,970
12097043301,970
12097043302,970
12097043400,970
12097043500,970
12097043600,970
12097043700,970
12097043800,970
12099000101,990
12099000102,990
12099000202,990
12099000204,990
12099000205,990
12099000206,990
12099000208,990
12099000209,990
12099000210,990
12099000211,990
12099000213,990
12099000214,990
12099000215,990
12099000301,990
12099000303,990
12099000304,990
12099000405,990
12099000406,990
12099000407,990
12099000408,990
12099000410,990
12099000505,990
12099000507,990
12099000509,990
12099000511,990
12099000600,990
12099000702,990
12099000703,990
12099000802,990
12099000803,990
12099000804,990
12099000902,990
12099000903,990
12099000904,990
12099000905,990
12099001002,990
12099001003,990
12099001004,990
12099001101,990
12099001102,990
12099001200,990
12099001301,990
12099001302,990
12099001402,990
12099001403,990
12099001404,990
12099001500,990
12099001600,990
12099001700,990
12099001801,990
12099001802,990
12099001904,990
12099001907,990
12099001908,990
12099001909,990
12099001910,990
12099001911,990
12099001912,990
12099001913,990
12099001914,990
12099001915,990
12099001916,990
12099001917,990
12099002005,990
12099002006,990
12099002100,990
12099002200,990
12099002300,990
12099002400,990
12099002600,990
12099002700,990
12099002800,990
12099002900,990
12099003000,990
12099003101,990
12099003102,990
12099003201,990
12099003202,990
12099003300,990
12099003400,990
12099003504,990
12099003507,990
12099003509,990
12099003511,990
12099003600,990
12099003700,990
12099003800,990
12099003901,990
12099003902,990
12099004005,990
12099004007,990
12099004008,990
12099004009,990
12099004010,990
12099004011,990
12099004012,990
12099004013,990
12099004101,990
12099004102,990
12099004201,990
12099004202,990
12099004203,990
12099004300,990
12099004401,990
12099004402,990
12099004500,990
12099004601,990
12099004602,990
12099004702,990
12099004704,990
12099004705,990
12099004706,990
12099004809,990
12099004810,990
12099004811,990
12099004812,990
12099004813,990
12099004815,990
12099004816,990
12099004817,990
12099004818,990
12099004819,990
12099004902,990
12099004903,990
12099004904,990
12099005000,990
12099005101,990
12099005102,990
12099005202,990
12099005203,990
12099005204,990
12099005300,990
12099005405,990
12099005407,990
12099005409,990
12099005411,990
12099005501,990
12099005502,990
12099005601,990
12099005602,990
12099005701,990
12099005702,990
12099005807,990
12099005808,990
12099005810,990
12099005811,990
12099005812,990
12099005813,990
12099005814,990
12099005815,990
12099005816,990
12099005817,990
12099005903,990
12099005915,990
12099005916,990
12099005917,990
12099005918,990
12099005921,990
12099005922,990
12099005923,990
12099005926,990
12099005930,990
12099005931,990
12099005933,990
12099005934,990
12099005935,990
12099005936,990
12099005937,990
12099005938,990
12099005939,990
12099005940,990
12099005942,990
12099005943,990
12099005944,990
12099005945,990
12099005946,990
12099005947,990
12099005949,990
12099005950,990
12099005951,990
12099005952,990
12099005953,990
12099005954,990
12099005955,990
12099005956,990
12099006005,990
12099006006,990
12099006007,990
12099006008,990
12099006009,990
12099006010,990
12099006011,990
12099006012,990
12099006100,990
12099006201,990
12099006202,990
12099006203,990
12099006300,990
12099006401,990
12099006402,990
12099006501,990
12099006502,990
12099006602,990
12099006603,990
12099006604,990
12099006605,990
12099006700,990
12099006801,990
12099006802,990
12099006906,990
12099006907,990
12099006908,990
12099006909,990
12099006910,990
12099006911,990
12099006912,990
12099007002,990
12099007005,990
12099007006,990
12099007007,990
12099007008,990
12099007009,990
12099007010,990
12099007011,990
12099007201,990
12099007202,990
12099007203,990
12099007301,990
12099007302,990
12099007407,990
12099007410,990
12099007412,990
12099007414,990
12099007416,990
12099007418,990
12099007420,990
12099007501,990
12099007504,990
12099007505,990
12099007602,990
12099007603,990
12099007604,990
12099007605,990
12099007607,990
12099007610,990
12099007612,990
12099007613,990
12099007614,990
12099007615,990
12099007616,990
12099007617,990
12099007618,990
12099007705,990
12099007710,990
12099007713,990
12099007716,990
12099007721,990
12099007723,990
12099007724,990
12099007725,990
12099007730,990
12099007731,990
12099007732,990
12099007733,990
12099007734,990
12099007735,990
12099007736,990
12099007738,990
12099007739,990
12099007740,990
12099007741,990
12099007742,990
12099007743,990
12099007744,990
12099007746,990
12099007747,990
12099007748,990
12099007749,990
12099007750,990
12099007751,990
12099007752,990
12099007753,990
12099007754,990
12099007756,990
12099007757,990
12099007758,990
12099007759,990
12099007760,990
12099007762,990
12099007763,990
12099007764,990
12099007765,990
12099007766,990
12099007767,990
12099007805,990
12099007808,990
12099007809,990
12099007812,990
12099007813,990
12099007814,990
12099007817,990
12099007818,990
12099007820,990
12099007821,990
12099007822,990
12099007823,990
12099007828,990
12099007830,990
12099007831,990
12099007832,990
12099007833,990
12099007834,990
12099007835,990
12099007836,990
12099007837,990
12099007838,990
12099007839,990
12099007908,990
12099007909,990
12099007910,990
12099007912,990
12099008001,990
12099008002,990
12099008101,990
12099008201,990
12099008202,990
12099008203,990
12099008301,990
12099008302,990
12101030101,10
12101030102,10
12101030202,10
12101030203,10
12101030204,10
12101030205,10
12101030301,10
12101030302,10
12101030303,10
12101030404,10
12101030405,10
12101030406,10
12101030407,10
12101030408,10
12101030409,10
12101030410,10
12101030411,10
12101030412,10
12101030501,10
12101030502,10
12101030601,10
12101030602,10
12101030700,10
12101030800,10
12101030901,10
12101030903,10
12101030904,10
12101030905,10
12101031003,10
12101031005,10
12101031006,10
12101031007,10
12101031008,10
12101031009,10
12101031010,10
12101031011,10
12101031012,10
12101031013,10
12101031014,10
12101031101,10
12101031102,10
12101031203,10
12101031204,10
12101031205,10
12101031206,10
12101031207,10
12101031208,10
12101031301,10
12101031302,10
12101031401,10
12101031404,10
12101031405,10
12101031406,10
12101031407,10
12101031408,10
12101031409,10
12101031503,10
12101031504,10
12101031505,10
12101031506,10
12101031507,10
12101031508,10
12101031601,10
12101031602,10
12101031603,10
12101031604,10
12101031605,10
12101031701,10
12101031703,10
12101031704,10
12101031705,10
12101031706,10
12101031707,10
12101031708,10
12101031804,10
12101031805,10
12101031806,10
12101031807,10
12101031808,10
12101031809,10
12101031901,10
12101031902,10
12101031903,10
12101032001,10
12101032005,10
12101032006,10
12101032007,10
12101032008,10
12101032009,10
12101032010,10
12101032011,10
12101032012,10
12101032013,10
12101032014,10
12101032103,10
12101032104,10
12101032105,10
12101032106,10
12101032107,10
12101032108,10
12101032109,10
12101032110,10
12101032111,10
12101032112,10
12101032113,10
12101032200,10
12101032300,10
12101032401,10
12101032402,10
12101032500,10
12101032601,10
12101032602,10
12101032700,10
12101032801,10
12101032802,10
12101032803,10
12101032804,10
12101032901,10
12101032902,10
12101032903,10
12101032904,10
12101033005,10
12101033006,10
12101033007,10
12101033008,10
12101033009,10
12101033010,10
12101033011,10
12101033012,10
12101033013,10
12101033014,10
12101033101,10
12101033102,10
12103020101,30
12103020105,30
12103020106,30
12103020107,30
12103020108,30
12103020201,30
12103020202,30
12103020206,30
12103020207,30
12103020208,30
12103020209,30
12103020301,30
12103020302,30
12103020400,30
12103020500,30
12103020600,30
12103020700,30
12103020800,30
12103021200,30
12103021500,30
12103021600,30
12103021800,30
12103021900,30
12103022000,30
12103022100,30
12103022200,30
12103022301,30
12103022302,30
12103022401,30
12103022402,30
12103022501,30
12103022502,30
12103022503,30
12103022601,30
12103022602,30
12103022700,30
12103022801,30
12103022802,30
12103022901,30
12103022902,30
12103023000,30
12103023100,30
12103023200,30
12103023300,30
12103023400,30
12103023500,30
12103023600,30
12103023700,30
12103023800,30
12103023900,30
12103024001,30
12103024002,30
12103024004,30
12103024005,30
12103024100,30
12103024200,30
12103024301,30
12103024302,30
12103024403,30
12103024406,30
12103024408,30
12103024409,30
12103024410,30
12103024411,30
12103024412,30
12103024413,30
12103024505,30
12103024507,30
12103024508,30
12103024509,30
12103024510,30
12103024511,30
12103024512,30
12103024513,30
12103024514,30
12103024601,30
12103024602,30
12103024701,30
12103024702,30
12103024703,30
12103024801,30
12103024803,30
12103024804,30
12103024805,30
12103024901,30
12103024902,30
12103024904,30
12103024905,30
12103024906,30
12103025004,30
12103025007,30
12103025009,30
12103025010,30
12103025011,30
12103025012,30
12103025013,30
12103025014,30
12103025015,30
12103025016,30
12103025017,30
12103025018,30
12103025019,30
12103025106,30
12103025107,30
12103025108,30
12103025109,30
12103025110,30
12103025111,30
12103025112,30
12103025113,30
12103025114,30
12103025115,30
12103025116,30
12103025119,30
12103025120,30
12103025121,30
12103025122,30
12103025123,30
12103025203,30
12103025204,30
12103025205,30
12103025207,30
12103025208,30
12103025209,30
12103025303,30
12103025304,30
12103025305,30
12103025306,30
12103025307,30
12103025308,30
12103025401,30
12103025405,30
12103025407,30
12103025408,30
12103025411,30
12103025412,30
12103025413,30
12103025414,30
12103025415,30
12103025416,30
12103025417,30
12103025501,30
12103025503,30
12103025505,30
12103025506,30
12103025602,30
12103025603,30
12103025604,30
12103025700,30
12103025800,30
12103025900,30
12103026001,30
12103026002,30
12103026101,30
12103026102,30
12103026200,30
12103026300,30
12103026400,30
12103026500,30
12103026601,30
12103026602,30
12103026701,30
12103026702,30
12103026703,30
12103026804,30
12103026809,30
12103026811,30
12103026812,30
12103026813,30
12103026814,30
12103026815,30
12103026816,30
12103026817,30
12103026818,30
12103026819,30
12103026820,30
12103026821,30
12103026904,30
12103026907,30
12103026908,30
12103026909,30
12103026910,30
12103026911,30
12103026912,30
12103026913,30
12103027000,30
12103027101,30
12103027105,30
12103027106,30
12103027202,30
12103027204,30
12103027205,30
12103027206,30
12103027207,30
12103027208,30
12103027209,30
12103027210,30
12103027308,30
12103027309,30
12103027310,30
12103027314,30
12103027315,30
12103027316,30
12103027317,30
12103027318,30
12103027319,30
12103027320,30
12103027321,30
12103027322,30
12103027323,30
12103027324,30
12103027325,30
12103027326,30
12103027327,30
12103027401,30
12103027402,30
12103027403,30
12103027501,30
12103027502,30
12103027603,30
12103027604,30
12103027605,30
12103027606,30
12103027701,30
12103027703,30
12103027704,30
12103027801,30
12103027802,30
12103027901,30
12103027903,30
12103027904,30
12103028002,30
12103028003,30
12103028004,30
12103028102,30
12103028103,30
12103028104,30
12103028200,30
12103028300,30
12103028401,30
12103028402,30
12103028500,30
12103028600,30
12103028700,30
12105010300,50
12105010401,50
12105010402,50
12105010501,50
12105010502,50
12105010601,50
12105010603,50
12105010604,50
12105010701,50
12105010702,50
12105010800,50
12105010900,50
12105011000,50
12105011100,50
12105011202,50
12105011203,50
12105011204,50
12105011300,50
12105011400,50
12105011501,50
12105011502,50
12105011603,50
12105011604,50
12105011605,50
12105011606,50
12105011704,50
12105011721,50
12105011722,50
12105011731,50
12105011732,50
12105011821,50
12105011822,50
12105011832,50
12105011833,50
12105011834,50
12105011835,50
12105011836,50
12105011901,50
12105011902,50
12105011908,50
12105011909,50
12105011910,50
12105011911,50
12105011912,50
12105011913,50
12105012001,50
12105012002,50
12105012003,50
12105012004,50
12105012111,50
12105012113,50
12105012124,50
12105012125,50
12105012126,50
12105012127,50
12105012128,50
12105012129,50
12105012203,50
12105012204,50
12105012205,50
12105012206,50
12105012303,50
12105012304,50
12105012305,50
12105012306,50
12105012307,50
12105012309,50
12105012403,50
12105012404,50
12105012405,50
12105012406,50
12105012407,50
12105012408,50
12105012409,50
12105012410,50
12105012411,50
12105012502,50
12105012503,50
12105012504,50
12105012506,50
12105012507,50
12105012601,50
12105012602,50
12105012700,50
12105012802,50
12105012803,50
12105012804,50
12105012900,50
12105013001,50
12105013002,50
12105013101,50
12105013102,50
12105013103,50
12105013200,50
12105013300,50
12105013400,50
12105013500,50
12105013600,50
12105013701,50
12105013702,50
12105013801,50
12105013802,50
12105013901,50
12105013902,50
12105014001,50
12105014003,50
12105014005,50
12105014006,50
12105014103,50
12105014104,50
12105014105,50
12105014121,50
12105014123,50
12105014124,50
12105014125,50
12105014201,50
12105014202,50
12105014203,50
12105014301,50
12105014302,50
12105014400,50
12105014501,50
12105014502,50
12105014600,50
12105014701,50
12105014702,50
12105014802,50
12105014803,50
12105014804,50
12105014901,50
12105014902,50
12105015000,50
12105015101,50
12105015102,50
12105015200,50
12105015301,50
12105015302,50
12105015401,50
12105015402,50
12105015404,50
12105015405,50
12105015500,50
12105015600,50
12105015701,50
12105015702,50
12105015801,50
12105015802,50
12105015900,50
12105016001,50
12105016002,50
12105016003,50
12105016100,50
12105016400,50
12107950100,79
12107950201,79
12107950202,79
12107950300,79
12107950400,79
12107950500,79
12107950600,79
12107950700,79
12107950800,79
12107950900,79
12107951000,79
12107951100,79
12107951200,79
12107951300,79
12107951401,79
12107951402,79
12109020200,90
12109020300,90
12109020400,90
12109020500,90
12109020601,90
12109020602,90
12109020704,90
12109020705,90
12109020706,90
12109020707,90
12109020708,90
12109020710,90
12109020711,90
12109020801,90
12109020802,90
12109020803,90
12109020804,90
12109020805,90
12109020806,90
12109020807,90
12109020901,90
12109020902,90
12109021002,90
12109021003,90
12109021004,90
12109021101,90
12109021102,90
12109021103,90
12109021203,90
12109021204,90
12109021205,90
12109021206,90
12109021301,90
12109021302,90
12109021403,90
12109021404,90
12109021405,90
12109021406,90
12109021407,90
12111380100,113
12111380200,113
12111380300,113
12111380400,113
12111380500,113
12111380600,113
12111380700,113
12111380800,113
12111380901,113
12111380902,113
12111381000,113
12111381101,113
12111381102,113
12111381204,113
12111381300,113
12111381401,113
12111381402,113
12111381502,113
12111381503,113
12111381601,113
12111381602,113
12111381603,113
12111381701,113
12111381702,113
12111381802,113
12111381803,113
12111381804,113
12111381900,113
12111382002,113
12111382003,113
12111382006,113
12111382007,113
12111382008,113
12111382009,113
12111382010,113
12111382106,113
12111382108,113
12111382109,113
12111382110,113
12111382111,113
12111382112,113
12111382113,113
12111382200,113
12113010100,130
12113010200,130
12113010300,130
12113010400,130
12113010502,130
12113010503,130
12113010504,130
12113010600,130
12113010702,130
12113010704,130
12113010705,130
12113010706,130
12113010707,130
12113010708,130
12113010802,130
12113010808,130
12113010809,130
12113010811,130
12113010812,130
12113010813,130
12113010814,130
12113010815,130
12113010817,130
12113010819,130
12113010900,130
12115000101,150
12115000102,150
12115000200,150
12115000300,150
12115000401,150
12115000404,150
12115000405,150
12115000406,150
12115000407,150
12115000501,150
12115000502,150
12115000503,150
12115000601,150
12115000602,150
12115000700,150
12115000801,150
12115000802,150
12115000900,150
12115001000,150
12115001101,150
12115001102,150
12115001201,150
12115001202,150
12115001203,150
12115001204,150
12115001301,150
12115001302,150
12115001303,150
12115001304,150
12115001401,150
12115001402,150
12115001403,150
12115001503,150
12115001504,150
12115001505,150
12115001506,150
12115001507,150
12115001601,150
12115001602,150
12115001702,150
12115001703,150
12115001704,150
12115001801,150
12115001803,150
12115001804,150
12115001805,150
12115001903,150
12115001904,150
12115001905,150
12115001907,150
12115001908,150
12115002003,150
12115002004,150
12115002005,150
12115002007,150
12115002008,150
12115002009,150
12115002010,150
12115002100,150
12115002201,150
12115002202,150
12115002203,150
12115002302,150
12115002303,150
12115002304,150
12115002305,150
12115002401,150
12115002402,150
12115002504,150
12115002505,150
12115002507,150
12115002508,150
12115002509,150
12115002510,150
12115002511,150
12115002601,150
12115002602,150
12115002603,150
12115002604,150
12115002605,150
12115002710,150
12115002711,150
12115002712,150
12115002713,150
12115002714,150
12115002715,150
12115002716,150
12115002718,150
12115002719,150
12115002720,150
12115002721,150
12115002722,150
12115002723,150
12115002724,150
12117020101,170
12117020102,170
12117020201,170
12117020202,170
12117020301,170
12117020302,170
12117020401,170
12117020402,170
12117020500,170
12117020600,170
12117020701,170
12117020703,170
12117020704,170
12117020705,170
12117020803,170
12117020805,170
12117020806,170
12117020807,170
12117020808,170
12117020810,170
12117020811,170
12117020812,170
12117020901,170
12117020902,170
12117020903,170
12117021000,170
12117021100,170
12117021201,170
12117021203,170
12117021204,170
12117021306,170
12117021307,170
12117021311,170
12117021312,170
12117021313,170
12117021314,170
12117021315,170
12117021316,170
12117021317,170
12117021318,170
12117021319,170
12117021320,170
12117021321,170
12117021401,170
12117021403,170
12117021404,170
12117021502,170
12117021503,170
12117021504,170
12117021505,170
12117021506,170
12117021604,170
12117021606,170
12117021608,170
12117021609,170
12117021611,170
12117021612,170
12117021613,170
12117021614,170
12117021615,170
12117021616,170
12117021704,170
12117021705,170
12117021706,170
12117021707,170
12117021708,170
12117021802,170
12117021803,170
12117021805,170
12117021806,170
12117021901,170
12117021902,170
12117022001,170
12117022002,170
12117022004,170
12117022005,170
12117022101,170
12117022104,170
12117022105,170
12117022106,170
12117022201,170
12117022205,170
12117022206,170
12117022207,170
