NativeAquaticAtRisk,NativeAqRarityIndexNorm,NativeVulnIndexAquatic,TotalAquaticSpeciesRich,HUC_12
6,7.9710144928e-05,0.115424470457,142,031300130304
6,7.9710144928e-05,0.115424470457,142,031300130305
6,0.0018115942029,0.116290412486,142,031300130401
6,0.0018115942029,0.116290412486,142,031300130402
5,8.3333333333e-05,0.0961955128205,136,031300130403
6,0.000187050359712,0.115478140564,143,031300130501
6,0.000187050359712,0.115478140564,143,031300130502
5,8.0291970803e-05,0.0961939921392,141,031300130503
6,0.000187050359712,0.115478140564,143,031300130504
0,0.0,0.0,0,031300140101
0,0.0,0.0,0,031300140201
7,0.00745945945946,0.138345114345,154,031401010101
7,0.00725170068027,0.138241234956,153,031401010102
7,0.00715436241611,0.138192565823,155,031401010201
7,0.00725170068027,0.138241234956,153,031401010202
7,0.012389261745,0.140810015488,155,031401010301
7,0.00725170068027,0.138241234956,153,031401010302
7,0.00725170068027,0.138241234956,153,031401010303
7,0.00725170068027,0.138241234956,153,031401010304
7,0.00715436241611,0.138192565823,155,031401010401
7,0.00715436241611,0.138192565823,155,031401010402
7,0.00715436241611,0.138192565823,155,031401010501
7,0.00725170068027,0.138241234956,153,031401010502
7,0.00725170068027,0.138241234956,153,031401010503
7,0.00725170068027,0.138241234956,153,031401010504
7,0.0072027027027,0.138216735967,154,031401010505
8,0.0109679487179,0.159330128205,165,031401010601
8,0.0109679487179,0.159330128205,165,031401010602
8,0.0109679487179,0.159330128205,165,031401010603
8,0.0109679487179,0.159330128205,165,031401010604
7,0.0072614379085,0.13824610357,159,031401010701
8,0.00664814814815,0.15717022792,170,031401010702
7,0.00710666666667,0.138168717949,156,031401010703
7,0.00712,0.138175384615,157,031401010704
7,0.0072027027027,0.138216735967,154,031401010705
0,0.0,0.0,0,031401010706
7,0.00715333333333,0.138192051282,156,031401010801
7,0.00715333333333,0.138192051282,156,031401010802
7,0.00715333333333,0.138192051282,156,031401010803
7,0.00725170068027,0.138241234956,153,031401010901
7,0.00725170068027,0.138241234956,153,031401010902
7,0.00725170068027,0.138241234956,153,031401010903
8,0.011701863354,0.159697085523,169,031401011001
7,0.00941666666667,0.139323717949,164,031401011002
8,0.0109679487179,0.159330128205,164,031401011003
8,0.0109679487179,0.159330128205,164,031401011004
0,0.0,0.0,0,031401011100
7,0.00651973684211,0.137875253036,159,031401020101
7,0.00651973684211,0.137875253036,159,031401020102
7,0.00550331125828,0.137367040245,158,031401020103
7,0.00550331125828,0.137367040245,158,031401020201
7,0.00550331125828,0.137367040245,158,031401020202
7,0.00550331125828,0.137367040245,158,031401020203
7,0.00651973684211,0.137875253036,159,031401020204
7,0.00550331125828,0.137367040245,158,031401020205
7,0.00550331125828,0.137367040245,158,031401020301
7,0.00550331125828,0.137367040245,158,031401020302
7,0.0107610062893,0.13999588776,167,031401020401
7,0.0107610062893,0.13999588776,167,031401020402
7,0.00550331125828,0.137367040245,158,031401020501
7,0.00550331125828,0.137367040245,158,031401020502
7,0.00557718120805,0.137403975219,156,031401020503
7,0.00550331125828,0.137367040245,158,031401020504
7,0.00557718120805,0.137403975219,156,031401020505
7,0.00557718120805,0.137403975219,156,031401020601
7,0.00557718120805,0.137403975219,156,031401020602
7,0.00557718120805,0.137403975219,156,031401020603
7,0.00557718120805,0.137403975219,156,031401020604
7,0.00557718120805,0.137403975219,156,031401020701
7,0.00557718120805,0.137403975219,156,031401020702
0,0.0,0.0,0,031401020800
4,0.00106976744186,0.077457960644,178,031401030101
4,0.00106976744186,0.077457960644,178,031401030102
4,0.00106976744186,0.077457960644,178,031401030103
4,0.00106976744186,0.077457960644,178,031401030104
5,0.00180346820809,0.0970555802579,179,031401030201
6,0.0018275862069,0.116298408488,180,031401030202
5,0.00180346820809,0.0970555802579,179,031401030203
4,0.00106976744186,0.077457960644,178,031401030301
4,0.00106976744186,0.077457960644,178,031401030302
5,0.00109826589595,0.0967029791018,179,031401030303
5,0.00109826589595,0.0967029791018,179,031401030304
5,0.00110465116279,0.0967061717352,178,031401030305
6,0.00181714285714,0.116293186813,181,031401030401
6,0.0018275862069,0.116298408488,179,031401030402
6,0.0018275862069,0.116298408488,179,031401030403
6,0.00190285714286,0.116336043956,180,031401030404
6,0.00190285714286,0.116336043956,180,031401030405
6,0.00190285714286,0.116336043956,180,031401030406
5,0.00334269662921,0.0978251944685,183,031401030501
5,0.00334269662921,0.0978251944685,183,031401030502
5,0.00334269662921,0.0978251944685,183,031401030503
5,0.00334269662921,0.0978251944685,183,031401030504
5,0.00327683615819,0.0977922642329,182,031401030601
5,0.00331428571429,0.097810989011,180,031401030602
5,0.00334269662921,0.0978251944685,183,031401030603
5,0.00334269662921,0.0978251944685,183,031401030604
5,0.00338068181818,0.0978441870629,181,031401030605
5,0.00338068181818,0.0978441870629,181,031401030701
5,0.00338068181818,0.0978441870629,181,031401030702
5,0.00338068181818,0.0978441870629,181,031401030703
5,0.00338068181818,0.0978441870629,181,031401030704
5,0.00338068181818,0.0978441870629,181,031401030705
6,0.00408474576271,0.117426988266,182,031401030801
7,0.00928651685393,0.139258643042,183,031401030802
7,0.00928651685393,0.139258643042,183,031401030803
7,0.00933898305085,0.139284876141,182,031401030804
7,0.00933898305085,0.139284876141,182,031401030805
7,0.00642937853107,0.137830073881,182,031401030806
7,0.00147272727273,0.135351748252,171,031401040101
7,0.00147272727273,0.135351748252,171,031401040102
7,0.00149079754601,0.135360783388,169,031401040103
7,0.00149079754601,0.135360783388,169,031401040104
7,0.00149079754601,0.135360783388,169,031401040105
7,0.00156363636364,0.135397202797,170,031401040201
7,0.00156363636364,0.135397202797,170,031401040202
7,0.00156363636364,0.135397202797,170,031401040203
7,0.00156363636364,0.135397202797,170,031401040204
7,0.00157317073171,0.135401969981,169,031401040205
7,0.00149079754601,0.135360783388,168,031401040301
7,0.00157317073171,0.135401969981,169,031401040302
7,0.00149079754601,0.135360783388,168,031401040303
7,0.00157317073171,0.135401969981,169,031401040304
7,0.00149079754601,0.135360783388,168,031401040401
7,0.00149079754601,0.135360783388,168,031401040402
7,0.00157317073171,0.135401969981,169,031401040403
7,0.00149079754601,0.135360783388,168,031401040404
7,0.00157317073171,0.135401969981,169,031401040405
7,0.00157317073171,0.135401969981,169,031401040406
7,0.00157317073171,0.135401969981,169,031401040501
7,0.00157317073171,0.135401969981,169,031401040502
7,0.00157317073171,0.135401969981,169,031401040503
8,0.0117828947368,0.159737601215,159,031401050101
8,0.0117828947368,0.159737601215,159,031401050102
8,0.0117828947368,0.159737601215,159,031401050103
8,0.0117828947368,0.159737601215,159,031401050104
8,0.0118609271523,0.159776617422,158,031401050105
7,0.00574,0.137485384615,157,031401050201
7,0.00574,0.137485384615,157,031401050202
7,0.00574,0.137485384615,157,031401050203
7,0.00570198675497,0.137466377993,158,031401050204
6,0.00865979381443,0.119714512292,103,031401050205
7,0.00156707317073,0.135398921201,169,031401050301
7,0.00156707317073,0.135398921201,169,031401050302
7,0.00156707317073,0.135398921201,169,031401050303
5,0.00426923076923,0.0982884615385,133,031401050401
5,0.00426923076923,0.0982884615385,133,031401050403
0,0.0,0.0,0,031401050500
4,0.000439759036145,0.0771429564411,170,031401060101
4,0.000439759036145,0.0771429564411,170,031401060102
4,0.000439759036145,0.0771429564411,170,031401060103
4,0.000437125748503,0.0771416397973,170,031401060104
4,0.000434523809524,0.0771403388278,172,031401060201
4,0.000431952662722,0.0771390532544,173,031401060202
4,0.000431952662722,0.0771390532544,173,031401060203
4,0.000437125748503,0.0771416397973,171,031401060301
4,0.000434523809524,0.0771403388278,171,031401060302
4,0.000520710059172,0.0771834319527,172,031401060303
4,0.000517647058824,0.0771819004525,174,031401060401
4,0.000520710059172,0.0771834319527,173,031401060402
4,0.000517647058824,0.0771819004525,174,031401060403
4,0.00269590643275,0.0782710301395,175,031401060501
4,0.00269590643275,0.0782710301395,175,031401060502
4,0.000517647058824,0.0771819004525,174,031401060503
4,0.00269590643275,0.0782710301395,175,031401060504
4,0.000514619883041,0.0771803868646,175,031401060505
4,0.000517647058824,0.0771819004525,174,031401060506
4,0.000517647058824,0.0771819004525,174,031401060507
4,0.00269590643275,0.0782710301395,175,031401060601
4,0.00269590643275,0.0782710301395,175,031401060602
4,0.000517647058824,0.0771819004525,174,031401060603
4,0.000517647058824,0.0771819004525,173,031401060701
4,0.000511627906977,0.0771788908766,176,031401060702
4,0.000536585365854,0.077191369606,166,031401060703
5,0.0043359375,0.0983218149038,131,031401070101
5,0.00426923076923,0.0982884615385,133,031401070102
4,0.00425581395349,0.0790509838998,132,031401070103
5,0.00308648648649,0.0976970893971,188,031401070104
5,0.00504812834225,0.098677910325,190,031401070201
5,0.00504812834225,0.098677910325,190,031401070202
5,0.00504812834225,0.098677910325,190,031401070203
5,0.00504812834225,0.098677910325,190,031401070204
6,0.00545161290323,0.118110421836,189,031401070205
6,0.00751219512195,0.119140712946,170,031402010101
6,0.00751219512195,0.119140712946,170,031402010102
6,0.00751219512195,0.119140712946,170,031402010103
6,0.00728048780488,0.119024859287,170,031402010104
6,0.00728048780488,0.119024859287,170,031402010201
6,0.00634355828221,0.118556394526,169,031402010202
6,0.00728048780488,0.119024859287,170,031402010203
6,0.00728048780488,0.119024859287,170,031402010204
6,0.00630487804878,0.118537054409,170,031402010205
6,0.00630487804878,0.118537054409,170,031402010206
6,0.00728048780488,0.119024859287,170,031402010207
6,0.00723636363636,0.119002797203,171,031402010208
6,0.00751219512195,0.119140712946,170,031402010301
6,0.00728048780488,0.119024859287,170,031402010302
6,0.00728048780488,0.119024859287,170,031402010303
6,0.00728048780488,0.119024859287,170,031402010304
6,0.00751219512195,0.119140712946,170,031402010401
6,0.00751219512195,0.119140712946,170,031402010402
6,0.00751219512195,0.119140712946,170,031402010403
6,0.00751219512195,0.119140712946,170,031402010404
6,0.00751219512195,0.119140712946,170,031402010405
6,0.00728048780488,0.119024859287,170,031402010406
6,0.00723636363636,0.119002797203,171,031402010407
7,0.00710059171598,0.138165680473,175,031402010501
7,0.00714285714286,0.138186813187,174,031402010502
6,0.00619161676647,0.118480423768,173,031402010503
6,0.00710714285714,0.118938186813,174,031402010504
6,0.00723636363636,0.119002797203,171,031402010601
6,0.00723636363636,0.119002797203,171,031402010602
6,0.00723636363636,0.119002797203,171,031402010603
6,0.00723636363636,0.119002797203,171,031402010604
6,0.00728048780488,0.119024859287,170,031402010701
6,0.00728048780488,0.119024859287,170,031402010702
6,0.00723636363636,0.119002797203,171,031402010703
6,0.00723636363636,0.119002797203,171,031402010801
6,0.00723636363636,0.119002797203,171,031402010802
6,0.00723636363636,0.119002797203,171,031402010804
6,0.00723636363636,0.119002797203,171,031402010901
6,0.00723636363636,0.119002797203,171,031402010902
6,0.00723636363636,0.119002797203,171,031402010903
6,0.00723636363636,0.119002797203,171,031402010904
7,0.00714285714286,0.138186813187,174,031402011001
7,0.00714285714286,0.138186813187,174,031402011002
7,0.00722891566265,0.138229842447,172,031402011003
7,0.00714285714286,0.138186813187,174,031402011004
6,0.00723636363636,0.119002797203,171,031402011101
6,0.00723636363636,0.119002797203,171,031402011102
7,0.00732335329341,0.138277061262,173,031402011103
7,0.00722891566265,0.138229842447,172,031402011104
7,0.00714285714286,0.138186813187,174,031402011105
7,0.00718562874252,0.138208198987,173,031402011106
7,0.00722891566265,0.138229842447,172,031402011201
7,0.00714285714286,0.138186813187,174,031402011202
7,0.00718562874252,0.138208198987,173,031402011203
6,0.00822360248447,0.119496416627,167,031402020101
6,0.00822360248447,0.119496416627,167,031402020102
6,0.00817283950617,0.119471035138,168,031402020103
6,0.00817283950617,0.119471035138,168,031402020104
6,0.00610897435897,0.118439102564,162,031402020201
6,0.00717197452229,0.118970602646,163,031402020202
5,0.00597435897436,0.099141025641,162,031402020203
6,0.00717197452229,0.118970602646,163,031402020204
6,0.00813924050633,0.119454235638,164,031402020205
6,0.00813924050633,0.119454235638,164,031402020206
6,0.0080375,0.119403365385,166,031402020207
6,0.0080375,0.119403365385,166,031402020301
6,0.00817283950617,0.119471035138,168,031402020302
6,0.0080375,0.119403365385,166,031402020303
6,0.0080375,0.119403365385,166,031402020401
6,0.0080375,0.119403365385,166,031402020402
6,0.0080375,0.119403365385,166,031402020403
6,0.0080375,0.119403365385,166,031402020404
6,0.0080375,0.119403365385,166,031402020405
6,0.00793827160494,0.119353751187,168,031402020406
6,0.00793827160494,0.119353751187,168,031402020407
6,0.00793827160494,0.119353751187,168,031402020408
6,0.00788957055215,0.119329400661,169,031402020409
6,0.0080375,0.119403365385,166,031402020501
6,0.00798757763975,0.119378404204,167,031402020502
6,0.0080375,0.119403365385,166,031402020503
6,0.00793827160494,0.119353751187,168,031402020504
6,0.00793827160494,0.119353751187,168,031402020505
6,0.00788957055215,0.119329400661,169,031402020506
6,0.00788957055215,0.119329400661,169,031402020507
6,0.00788957055215,0.119329400661,169,031402020601
6,0.00788957055215,0.119329400661,169,031402020602
6,0.00788957055215,0.119329400661,169,031402020603
6,0.00788957055215,0.119329400661,169,031402020604
6,0.00788957055215,0.119329400661,169,031402020605
6,0.00788957055215,0.119329400661,169,031402020606
6,0.00788957055215,0.119329400661,169,031402020607
6,0.00788957055215,0.119329400661,169,031402020608
6,0.00788957055215,0.119329400661,169,031402020609
7,0.0078303030303,0.138530536131,171,031402020610
7,0.00670059880239,0.137965684017,173,031402020701
7,0.0076449704142,0.138437869822,175,031402020702
6,0.00555029585799,0.118159763314,174,031402020801
7,0.00669822485207,0.137964497041,175,031402020802
7,0.00769047619048,0.138460622711,174,031402020803
7,0.00773652694611,0.138483648088,173,031402020901
7,0.00670760233918,0.137969185785,176,031402020902
7,0.00755555555556,0.138393162393,176,031402020903
7,0.0076449704142,0.138437869822,174,031402020904
7,0.0078303030303,0.138530536131,171,031402020905
7,0.0078303030303,0.138530536131,171,031402020906
7,0.00717297297297,0.138201871102,191,031402030101
7,0.00717297297297,0.138201871102,191,031402030102
7,0.00717297297297,0.138201871102,191,031402030103
7,0.00702116402116,0.138125966626,194,031402030104
7,0.00702116402116,0.138125966626,194,031402030105
7,0.00701075268817,0.138120760959,192,031402030201
7,0.00697883597884,0.138104802605,194,031402030202
7,0.00693617021277,0.138083469722,193,031402030203
7,0.00697883597884,0.138104802605,194,031402030204
7,0.00706315789474,0.138146963563,195,031402030301
7,0.00697883597884,0.138104802605,194,031402030302
6,0.00510582010582,0.117937525438,194,031402030401
6,0.00510582010582,0.117937525438,194,031402030402
7,0.00616489361702,0.137697831424,193,031402030403
7,0.00616489361702,0.137697831424,193,031402030404
7,0.0069057591623,0.138068264197,196,031402030405
7,0.0069057591623,0.138068264197,196,031402030501
7,0.0069057591623,0.138068264197,196,031402030502
7,0.00697883597884,0.138104802605,194,031402030601
7,0.00697883597884,0.138104802605,194,031402030602
7,0.00697883597884,0.138104802605,194,031402030603
7,0.00697883597884,0.138104802605,194,031402030604
7,0.00494054054054,0.137085654886,191,031402030701
7,0.00494054054054,0.137085654886,190,031402030702
7,0.00436216216216,0.136796465696,190,031402030703
7,0.00433870967742,0.136784739454,191,031402030704
7,0.00413440860215,0.136682588916,191,031402030705
7,0.0049679144385,0.137099341835,192,031402030801
7,0.0049679144385,0.137099341835,192,031402030802
7,0.00413440860215,0.136682588916,191,031402030803
7,0.00413440860215,0.136682588916,191,031402030804
7,0.0049679144385,0.137099341835,192,031402030805
7,0.0049679144385,0.137099341835,192,031402030901
7,0.0049679144385,0.137099341835,192,031402030902
7,0.0069057591623,0.138068264197,196,031402030903
7,0.00693193717278,0.138081353202,199,031402030904
7,0.0061914893617,0.137711129296,196,031402031001
7,0.0061914893617,0.137711129296,196,031402031002
7,0.0061914893617,0.137711129296,196,031402031003
8,0.00774375,0.157718028846,167,031402031101
8,0.00915263157895,0.158422469636,198,031402031102
8,0.00905729166667,0.158374799679,200,031402031103
4,0.00139455782313,0.0776203558346,152,031403010101
4,0.00139455782313,0.0776203558346,152,031403010102
4,0.00138513513513,0.0776156444906,153,031403010103
4,0.00138513513513,0.0776156444906,153,031403010104
4,0.00137583892618,0.0776109963862,154,031403010105
4,0.00138513513513,0.0776156444906,153,031403010201
4,0.00138513513513,0.0776156444906,153,031403010202
4,0.00137583892618,0.0776109963862,154,031403010203
4,0.00136666666667,0.0776064102564,155,031403010204
4,0.00136666666667,0.0776064102564,155,031403010205
4,0.00136666666667,0.0776064102564,155,031403010301
4,0.00136666666667,0.0776064102564,155,031403010302
4,0.00134868421053,0.0775974190283,157,031403010303
4,0.00134868421053,0.0775974190283,157,031403010401
4,0.00133986928105,0.0775930115636,158,031403010402
4,0.00129746835443,0.0775718111003,163,031403010403
4,0.00129746835443,0.0775718111003,163,031403010404
4,0.00129746835443,0.0775718111003,163,031403010405
4,0.00129746835443,0.0775718111003,163,031403010501
4,0.00129746835443,0.0775718111003,163,031403010502
4,0.00129746835443,0.0775718111003,163,031403010503
4,0.00276470588235,0.0783054298643,141,031403020101
4,0.00272463768116,0.0782853957637,143,031403020102
4,0.00276470588235,0.0783054298643,141,031403020103
4,0.00270503597122,0.0782755949087,144,031403020104
4,0.00268571428571,0.0782659340659,145,031403020201
4,0.00266666666667,0.0782564102564,146,031403020202
4,0.00268571428571,0.0782659340659,145,031403020301
4,0.00266666666667,0.0782564102564,146,031403020302
4,0.00264788732394,0.078247020585,147,031403020303
4,0.00266666666667,0.0782564102564,146,031403020401
4,0.00264788732394,0.078247020585,147,031403020402
4,0.00264788732394,0.078247020585,147,031403020403
4,0.00264788732394,0.078247020585,147,031403020404
4,0.00264788732394,0.078247020585,147,031403020501
4,0.00264788732394,0.078247020585,147,031403020502
4,0.00262937062937,0.0782377622378,148,031403020503
4,0.00262937062937,0.0782377622378,148,031403020504
4,0.00254054054054,0.0781933471933,153,031403020505
4,0.00254054054054,0.0781933471933,153,031403020506
5,0.00296666666667,0.0976371794872,155,031403030101
5,0.00296666666667,0.0976371794872,155,031403030102
5,0.00294701986755,0.0976273560876,156,031403030201
5,0.00292763157895,0.0976176619433,157,031403030202
5,0.00294701986755,0.0976273560876,156,031403030203
5,0.00290849673203,0.0976080945199,158,031403030204
6,0.00898039215686,0.119874811463,158,031403030301
5,0.00294701986755,0.0976273560876,156,031403030302
5,0.00292763157895,0.0976176619433,157,031403030303
6,0.00886451612903,0.119816873449,160,031403030304
6,0.00886451612903,0.119816873449,160,031403030305
5,0.00296666666667,0.0976371794872,155,031403030401
5,0.00296666666667,0.0976371794872,155,031403030402
5,0.00296666666667,0.0976371794872,155,031403030403
5,0.00292763157895,0.0976176619433,157,031403030404
5,0.00294701986755,0.0976273560876,156,031403030405
5,0.00292763157895,0.0976176619433,157,031403030406
5,0.00292763157895,0.0976176619433,157,031403030501
5,0.00283439490446,0.0975710436061,162,031403030502
5,0.00288961038961,0.0975986513487,159,031403030503
5,0.00283439490446,0.0975710436061,162,031403030504
5,0.00288961038961,0.0975986513487,159,031403030601
5,0.00288961038961,0.0975986513487,159,031403030602
5,0.00288961038961,0.0975986513487,159,031403030603
5,0.00288961038961,0.0975986513487,159,031403030604
5,0.00288961038961,0.0975986513487,159,031403030701
5,0.00288961038961,0.0975986513487,159,031403030702
5,0.00288961038961,0.0975986513487,159,031403030703
5,0.00287096774193,0.0975893300248,160,031403030704
7,0.00244505494505,0.135837912088,188,031403040101
7,0.00245856353591,0.135844666383,187,031403040102
7,0.00244505494505,0.135837912088,188,031403040103
7,0.00243169398907,0.13583123161,189,031403040104
7,0.00243169398907,0.13583123161,189,031403040105
7,0.00243169398907,0.13583123161,189,031403040106
7,0.00243169398907,0.13583123161,189,031403040107
7,0.00243169398907,0.13583123161,189,031403040201
7,0.00241847826087,0.135824623746,190,031403040202
7,0.00241847826087,0.135824623746,190,031403040203
7,0.00244505494505,0.135837912088,188,031403040301
7,0.00244505494505,0.135837912088,188,031403040302
7,0.00241847826087,0.135824623746,190,031403040303
7,0.00241847826087,0.135824623746,190,031403040304
7,0.00241847826087,0.135824623746,190,031403040305
7,0.00243169398907,0.13583123161,189,031403040401
7,0.00243169398907,0.13583123161,189,031403040402
7,0.00241847826087,0.135824623746,190,031403040403
7,0.00241847826087,0.135824623746,190,031403040404
7,0.00241847826087,0.135824623746,190,031403040501
8,0.00245108695652,0.155071697324,190,031403040502
8,0.00243783783784,0.155065072765,191,031403040503
7,0.00241847826087,0.135824623746,190,031403040504
8,0.00243783783784,0.155065072765,191,031403040505
8,0.0024247311828,0.155058519438,192,031403040506
7,0.00239247311828,0.135811621175,192,031403040601
7,0.00239247311828,0.135811621175,192,031403040602
7,0.00239247311828,0.135811621175,192,031403040603
7,0.00239247311828,0.135811621175,192,031403040604
7,0.00240540540541,0.135818087318,191,031403040605
6,0.000896739130435,0.11583298495,190,031403050101
6,0.000901639344262,0.115835435057,189,031403050102
6,0.000901639344262,0.115835435057,189,031403050201
6,0.000901639344262,0.115835435057,189,031403050202
6,0.000906593406593,0.115837912088,188,031403050203
6,0.000906593406593,0.115837912088,188,031403050204
6,0.000901639344262,0.115835435057,189,031403050205
6,0.000901639344262,0.115835435057,189,031403050206
6,0.000891891891892,0.115830561331,191,031403050301
6,0.000891891891892,0.115830561331,190,031403050302
6,0.000887096774194,0.115828163772,192,031403050401
7,0.000914438502674,0.135072603867,192,031403050402
7,0.000989361702128,0.135110065466,194,031403050403
7,0.000994652406417,0.135112710819,193,031403050404
6,0.000891891891892,0.115830561331,191,031403050501
6,0.00096256684492,0.115865898807,193,031403050502
7,0.000994652406417,0.135112710819,192,031403050503
7,0.000994652406417,0.135112710819,192,031403050601
7,0.000989361702128,0.135110065466,193,031403050602
13,0.0175609756098,0.258780487805,167,031501010101
13,0.0174606060606,0.25873030303,168,031501010102
13,0.0166473988439,0.258323699422,178,031501010103
13,0.0180294117647,0.259014705882,175,031501010104
13,0.0174545454545,0.258727272727,168,031501010105
13,0.0176687116564,0.258834355828,166,031501010106
13,0.0174545454545,0.258727272727,168,031501010201
13,0.0174545454545,0.258727272727,168,031501010202
13,0.0174545454545,0.258727272727,168,031501010203
13,0.0178881987578,0.258944099379,164,031501010204
13,0.0178881987578,0.258944099379,164,031501010205
13,0.0174545454545,0.258727272727,168,031501010206
13,0.0174545454545,0.258727272727,168,031501010207
13,0.0174545454545,0.258727272727,168,031501010208
13,0.0174545454545,0.258727272727,168,031501010209
13,0.0175548780488,0.258777439024,167,031501010210
13,0.0239135802469,0.261956790123,165,031501010211
14,0.0177167630058,0.278089150734,178,031501010301
14,0.0180294117647,0.278245475113,173,031501010302
13,0.0176687116564,0.258834355828,166,031501010303
13,0.0176687116564,0.258834355828,166,031501010304
13,0.0178641975309,0.258932098765,165,031501010305
13,0.0176687116564,0.258834355828,166,031501010306
13,0.0176687116564,0.258834355828,166,031501010307
13,0.0177777777778,0.258888888889,165,031501010401
13,0.0177777777778,0.258888888889,165,031501010402
13,0.0178819875776,0.258940993789,164,031501010403
13,0.0178819875776,0.258940993789,164,031501010404
13,0.0178819875776,0.258940993789,164,031501010405
13,0.01799375,0.258996875,163,031501010406
13,0.018106918239,0.259053459119,162,031501010501
13,0.0180875,0.25904375,163,031501010502
13,0.0176625766871,0.258831288344,166,031501010503
13,0.018106918239,0.259053459119,162,031501010504
9,0.0132582781457,0.17970606215,154,031501020101
9,0.0132582781457,0.17970606215,154,031501020102
9,0.0132582781457,0.17970606215,154,031501020103
9,0.0132582781457,0.17970606215,154,031501020104
9,0.0132582781457,0.17970606215,154,031501020105
9,0.0132582781457,0.17970606215,154,031501020106
9,0.0131842105263,0.17966902834,155,031501020201
9,0.0132582781457,0.17970606215,154,031501020202
9,0.0132649006623,0.179709373408,154,031501020203
9,0.0132582781457,0.17970606215,154,031501020204
9,0.0133466666667,0.17975025641,153,031501020205
9,0.0132649006623,0.179709373408,154,031501020301
9,0.0132649006623,0.179709373408,154,031501020302
9,0.0133466666667,0.17975025641,153,031501020303
9,0.0133466666667,0.17975025641,153,031501020304
9,0.0133466666667,0.17975025641,153,031501020305
9,0.0132582781457,0.17970606215,154,031501020401
9,0.0132582781457,0.17970606215,154,031501020402
9,0.0133466666667,0.17975025641,153,031501020403
9,0.0132582781457,0.17970606215,154,031501020404
9,0.0132582781457,0.17970606215,154,031501020501
9,0.0133466666667,0.17975025641,153,031501020502
9,0.0133466666667,0.17975025641,153,031501020503
9,0.0133466666667,0.17975025641,153,031501020504
9,0.0133466666667,0.17975025641,153,031501020505
9,0.0133466666667,0.17975025641,153,031501020506
9,0.0133466666667,0.17975025641,153,031501020507
9,0.0132582781457,0.17970606215,154,031501020508
9,0.0133466666667,0.17975025641,153,031501020601
9,0.013527027027,0.17984043659,151,031501020602
9,0.0134362416107,0.179795043882,152,031501020603
9,0.0134362416107,0.179795043882,152,031501020604
9,0.0134362416107,0.179795043882,152,031501020605
9,0.0133466666667,0.17975025641,153,031501020701
9,0.0133466666667,0.17975025641,153,031501020702
9,0.0133466666667,0.17975025641,153,031501020703
9,0.0134362416107,0.179795043882,152,031501020704
9,0.0134362416107,0.179795043882,152,031501020705
9,0.0134362416107,0.179795043882,152,031501020706
9,0.0133466666667,0.17975025641,153,031501020801
9,0.0133466666667,0.17975025641,153,031501020802
9,0.0133466666667,0.17975025641,153,031501020803
9,0.0134362416107,0.179795043882,152,031501020804
9,0.013527027027,0.17984043659,151,031501020805
9,0.013527027027,0.17984043659,151,031501020806
9,0.0167046979866,0.18142927207,152,031501020807
7,0.0114594594595,0.140345114345,151,031501030101
7,0.011537414966,0.140384092098,150,031501030102
7,0.0148503401361,0.142040554683,150,031501030103
7,0.0148503401361,0.142040554683,150,031501030201
7,0.0148493150685,0.14204004215,149,031501030202
7,0.0148503401361,0.142040554683,150,031501030203
7,0.0148503401361,0.142040554683,150,031501030204
7,0.0116164383562,0.140423603793,149,031501030205
7,0.01475,0.141990384615,151,031501030301
7,0.01475,0.141990384615,151,031501030302
7,0.0148503401361,0.142040554683,150,031501030303
7,0.01518,0.142205384615,153,031501030401
7,0.0120134228188,0.140622096025,152,031501030402
7,0.011537414966,0.140384092098,150,031501030403
7,0.01518,0.142205384615,153,031501030404
7,0.01504,0.142135384615,153,031501030501
7,0.01518,0.142205384615,153,031501030502
7,0.01504,0.142135384615,153,031501030503
7,0.01518,0.142205384615,153,031501030504
7,0.0120134228188,0.140622096025,152,031501030505
7,0.011537414966,0.140384092098,150,031501030506
7,0.011537414966,0.140384092098,150,031501030507
7,0.011537414966,0.140384092098,150,031501030601
7,0.0114594594595,0.140345114345,151,031501030602
7,0.0114594594595,0.140345114345,151,031501030603
7,0.011537414966,0.140384092098,150,031501030604
9,0.0123612903226,0.179257568238,160,031501040101
9,0.0123612903226,0.179257568238,160,031501040102
9,0.0123612903226,0.179257568238,160,031501040103
9,0.0122820512821,0.179217948718,161,031501040104
9,0.0123548387097,0.179254342432,160,031501040105
9,0.0123548387097,0.179254342432,160,031501040106
9,0.0123548387097,0.179254342432,160,031501040107
8,0.0129931506849,0.160342729189,149,031501040201
8,0.0129931506849,0.160342729189,149,031501040202
8,0.0129931506849,0.160342729189,149,031501040203
8,0.0129047619048,0.160298534799,150,031501040204
8,0.0128175675676,0.16025493763,151,031501040301
8,0.0131736111111,0.160432959402,147,031501040302
8,0.0128175675676,0.16025493763,151,031501040303
8,0.0131736111111,0.160432959402,147,031501040304
8,0.0131736111111,0.160432959402,147,031501040305
8,0.0130827586207,0.160387533156,148,031501040306
8,0.0129047619048,0.160298534799,150,031501040401
8,0.0128175675676,0.16025493763,151,031501040402
8,0.0128175675676,0.16025493763,151,031501040403
8,0.0130827586207,0.160387533156,148,031501040404
8,0.0128175675676,0.16025493763,151,031501040501
8,0.0128175675676,0.16025493763,151,031501040502
8,0.0128175675676,0.16025493763,151,031501040503
8,0.0130827586207,0.160387533156,148,031501040504
8,0.0130827586207,0.160387533156,148,031501040505
