HUC_12,PAGHYD80
050200050103,0.0
050200050104,0.00999999896476
050200050105,0.0
050200050106,0.00999999965151
050200050107,2.51256890171e-10
050200050108,0.0100000125192
050200050109,0.210000008986
050200050201,1.50999999439
050200050202,0.700000000017
050200050203,1.06999998817
050200050301,0.0
050200050302,0.0
050200050303,0.0
050200050304,1.05769920394e-10
050200050305,0.0199999971586
050200050306,7.17307006514e-10
050200050307,0.300000000183
050200050401,0.0
050200050402,0.0
050200050403,0.109999999732
050200050404,6.44534835504e-10
050200050405,0.239999990472
050200050501,0.0500000157033
050200050502,0.329999998721
050200050503,0.349999987831
050200050504,1.09000000162
050200050505,0.460000010389
050200050506,0.349999999868
050200050507,0.310000000284
050200050601,0.289999999979
050200050602,0.389999999301
050200050701,0.0199999999891
050200050702,0.169999999979
050200050703,0.0300000000987
050200050704,0.0
050200050801,0.0800000010401
050200050802,0.250000000141
050200050803,1.29322088748e-08
050200050804,1.50177482442e-10
050200050805,0.0
050200050806,1.65545833504e-09
050200050807,0.0
050200050808,0.0
050200060101,6.46999975246
050200060102,13.4599999786
050200060103,2.41999999793
050200060104,5.72999999533
050200060105,1.56000058745
050200060106,1.68999999513
050200060107,0.750000000902
050200060201,2.74999967446
050200060202,1.64000000009
050200060301,0.159999999919
050200060302,0.780000000606
050200060303,0.980000013406
050200060304,0.769999997501
050200060305,0.320000000071
050200060401,1.59000000316
050200060402,3.0399999919
050200060403,1.28999999931
050200060404,3.11000000194
050200060405,2.38000000373
050200060406,2.7500000003
050200060501,4.48999999537
050200060502,4.51999999342
050200060601,3.15999998194
050200060602,0.620000026661
050200060603,0.53999999468
050200060701,1.32999999839
050200060702,1.51000000155
050200060703,1.55999999957
050200060704,2.08999999933
050200060705,3.82000001039
050200060706,5.78000000556
050200060707,0.61999999928
050200060708,0.100000056363
050200060709,0.279999989061
050200060801,0.210000035453
050200060802,0.699999999482
050200060803,0.270000000017
050200060901,0.49999997819
050200060902,0.230000005493
050200060903,0.219999999707
050200060904,0.5000000001
050200060905,0.729999999506
050200060906,1.18000000127
050200061001,1.18000000182
050200061002,1.36999999126
050200061101,0.23999998363
050200061102,0.619999999804
050200061103,0.10000000562
050200061104,0.589999999513
050200061201,1.43999999797
050200061202,0.0299999998725
050200061203,0.160000099773
050301010101,0.0
050301010102,0.0
050301010103,0.0100000009237
050301010104,0.0399999993903
050301010105,0.0
050301010106,0.0
050301010107,3.24990317558e-10
050301010201,0.0
050301010202,1.43076614289e-08
050301010203,0.20999999915
050301010204,0.269999989035
050301010205,0.390000000563
050301010206,0.130000000098
050301010207,0.660000000266
050301010301,8.29438862004e-09
050301010302,0.0599999822067
050301010303,0.00999999360983
050301010304,0.119999994013
050301010305,6.18127316104e-10
050301010306,0.289999998475
050301010307,0.0300000030921
050301010308,0.139999999979
050301010309,0.179999994633
050301010310,0.130000000031
050301010401,5.85000000549
050301010402,3.81999999977
050301010403,1.30000000017
050301010404,0.419999999483
050301010405,0.249999999934
050301010501,3.34999999331
050301010502,1.26000000216
050301010503,0.349999999601
050301010504,0.0900000000489
050301010601,0.0
050301010602,4.32999999215
050301010603,4.17000000317
050301010604,1.04999999891
050301010605,4.17000000502
050301010606,0.460000045539
050301010607,3.7500000015
050301010608,0.299999999583
050301010609,0.0
050301010610,0.259999999664
050301010701,0.0300000000249
050301010702,0.170000000094
050301010703,0.0
050301010704,0.0200000000211
050301010801,0.0
050301010802,0.0
050301010803,0.0
050301010804,0.0
050301010901,0.0
050301010902,0.0
050301011001,0.03000000006
050301011002,0.309999999955
050301011003,0.0
050301011004,0.0699999999206
050301011005,0.0
050301011101,1.0299999936
050301011102,0.0399999999919
050301011103,1.87752889508e-09
050301011104,0.679999857154
050301011105,0.189999999798
050301011106,0.030000033749
050301011107,0.0
050301011108,2.22770233937e-09
050301011109,5.60504044999e-10
050301020101,25.8100000443
050301020102,10.6599999876
050301020103,9.13000000543
050301020104,12.2199996924
050301020105,0.0500010457612
050301020201,11.1699999226
050301020202,11.0499998383
050301020203,8.10000001023
050301020301,11.4900000007
050301020302,5.33999999776
050301020303,6.67000008861
050301020304,7.62000055053
050301020401,14.7299992847
050301020402,22.0000000324
050301020403,8.46999999169
050301020404,6.18000004751
050301020405,4.89000002099
050301020501,8.56999975647
050301020502,7.5200000328
050301020503,7.88000000302
050301020504,4.08000019554
050301020505,12.7399999901
050301020506,6.7899999269
050301020507,2.98999999718
050301020601,2.74000000162
050301020602,1.79000004058
050301020603,3.55999991447
050301020604,10.7200000055
050301020605,3.46000000437
050301020606,3.76999997062
050301030101,3.5699999984
050301030102,5.10000000019
050301030103,4.89000000151
050301030201,6.27999999045
050301030202,6.01000000896
050301030203,8.81999999782
050301030204,5.98000000925
050301030301,4.2800000042
050301030302,3.85000000819
050301030303,4.44000000158
050301030304,1.82999999861
050301030305,2.80999999571
050301030306,4.6099999995
050301030401,2.2500000009
050301030402,1.58000000319
050301030403,2.79000000003
050301030404,4.14000000424
050301030405,3.76999999592
050301030406,1.89000000219
050301030501,14.3299999819
050301030502,2.72999999988
050301030503,0.470000000469
050301030601,6.18999999545
050301030602,3.97000001795
050301030603,0.84999999851
050301030701,7.2099999888
050301030702,5.92999999781
050301030703,2.86000000149
050301030704,0.579999999929
050301030705,0.0799999999211
050301030801,5.59999999347
050301030802,7.34000000097
050301030803,0.160000000134
050301030804,0.349999999913
050301030805,2.08999999856
050301030806,1.83000000657
050301030807,0.970000008915
050301030808,4.91999999354
050301030809,3.28000001007
050301040101,1.8900000002
050301040102,0.510000001201
050301040103,0.270000076009
050301050101,1.51000000075
050301050102,3.03999997445
050301050201,4.45000000444
050301050202,4.90000040242
050301050203,5.49999994539
050301050301,0.939999997727
050301050302,2.26999996424
050301050303,1.44000001859
050301050304,4.30000000023
050301050305,2.91999999992
050301050306,5.31000000319
050301050307,2.97999995777
050301050308,1.6200000009
050301050401,1.31000000057
050301050402,1.11000000123
050301050403,0.410000000105
050301050404,4.5299999758
050301050405,2.74000002163
050301050406,2.11999996205
050301050407,2.79000001777
050301050408,1.31999997821
050301050409,1.71999999342
050301060101,1.99649790097e-09
050301060102,0.0
050301060103,0.0
050301060104,0.0500000000344
050301060105,0.0999999981181
050301060106,0.0
050301060201,0.01000000001
050301060202,0.0700000000938
050301060203,0.0399999999545
050301060204,0.0499999999968
050301060205,0.0
050301060206,0.0
050301060207,0.0
050301060301,0.0699999998564
050301060302,0.0
050301060303,0.0
050301060304,0.0
050301060401,0.0
050301060402,0.0
050301060403,2.97980854546e-09
050301060501,0.0
050301060502,0.0
050301060503,0.0999999999857
050301060601,4.90044461199e-09
050301060602,0.0100000027419
050301060603,0.0299999947006
050301060604,0.129999987632
050301060605,8.22178150431e-09
050301060701,0.0300000000454
050301060702,0.0499999999472
050301060703,0.0800000001051
050301060704,0.0
050301060801,0.0
050301060802,2.06551103044e-10
050301060901,0.0
050301060902,0.0
050301060903,0.0
050301060904,0.0899999999512
050301060905,0.0
050301060906,0.0
050301061001,0.0
050301061002,0.0
050301061003,0.0
050301061004,0.0
050301061101,0.0
050301061102,0.0
050301061103,0.0
050301061104,0.0
050301061105,0.0
050301061201,0.0200000000046
050301061202,0.0
050301061203,0.0199999999941
050301061204,0.0
050301061205,0.0
050301061206,0.0
050301061207,0.0
050301061208,0.0
050302010101,0.0
050302010102,0.0
050302010103,0.0
050302010104,0.0
050302010201,2.61743836274e-09
050302010202,5.21508114996e-11
050302010203,1.89720875464e-10
050302010204,8.28609467896e-10
050302010205,0.0
050302010206,4.90214434527e-09
050302010301,0.0
050302010302,0.0
050302010303,2.94364887095e-08
050302010401,0.0
050302010402,0.0
050302010403,0.0
050302010404,0.0
050302010405,0.0
050302010406,0.309999973212
050302010501,0.00999999927112
050302010502,0.0499999957513
050302010503,0.0100000006745
050302010504,0.0200000043829
050302010505,0.0600000228315
050302010506,0.0400000002455
050302010507,0.0200000023652
050302010508,4.19335446922e-10
050302010509,0.0599999997878
050302010601,0.0
050302010602,0.0
050302010603,0.0
050302010604,0.0
050302010605,0.0
050302010701,0.0
050302010702,0.0
050302010703,0.0499999999894
050302010704,0.0
050302010705,0.0600000000398
050302010801,0.0
050302010802,0.0
050302010803,0.0
050302010804,0.0
050302010805,0.0
050302010901,0.0
050302010902,0.0199999999996
050302010903,0.0600000001375
050302010904,0.0199999999763
050302011001,0.0
050302011002,0.0
050302011003,0.0
050302011004,0.0
050302011005,0.0299999984968
050302011006,0.0399999985604
050302011007,0.0400001494335
050302011008,2.55100022013e-08
050302011009,0.149999975031
050302011010,0.299999891734
050302020101,0.240000001036
050302020102,0.210000002751
050302020103,0.0300000000192
050302020104,0.0600000000143
050302020105,0.0
050302020106,0.389999976206
050302020201,0.600000000302
050302020202,0.0899999999212
050302020203,0.369999999779
050302020204,0.0
050302020205,0.0
050302020301,0.0
050302020302,0.910000000295
050302020303,0.0
050302020304,0.0
050302020401,0.180000001795
050302020402,0.220000003728
050302020403,0.100000001883
050302020404,0.200000023713
050302020501,1.09034973628e-08
050302020502,0.0300000002392
050302020503,0.0700000057654
050302020504,9.85852896415e-09
050302020601,3.08145270854e-09
050302020602,0.0399999991686
050302020603,0.109999981956
050302020604,2.40777538779e-08
050302020605,0.139999977556
050302020606,0.129999984563
050302020607,0.180000000129
050302020608,0.190000007014
050302020701,0.100000000301
050302020702,0.0300000000394
050302020703,0.0
050302020704,0.110000000018
050302020705,0.0100000000018
050302020706,0.0199999999918
050302020801,2.81732441721e-09
050302020802,0.179999999035
050302020803,0.279999986737
050302020804,0.440000000132
050302020805,0.469999999731
050302020901,0.719999998622
050302020902,0.100000000122
050302020903,0.720000207059
050302020904,1.97999999971
050302030101,0.0
050302030102,0.0
050302030103,0.0
050302030201,0.0
050302030202,0.0
050302030203,0.0
050302030204,0.0
050302030205,0.0
050302030301,5.67652072762e-10
050302030302,0.0
050302030303,0.0
050302030304,0.0
050302030305,0.0
050302030306,0.0
050302030307,0.0
050302030308,0.0
050302030401,0.0
050302030402,0.0
050302030501,0.0
050302030502,0.0
050302030503,0.0
050302030504,0.0
050302030505,0.0
050302030601,0.0
050302030602,0.0
050302030603,0.0
050302030604,0.0
050302030605,0.0
050302030606,0.0
050302030607,8.24891129731e-10
050302030701,1.96920193701e-10
050302030702,0.0299999991283
050302030801,2.02657740498e-08
050302030802,0.280000005539
050302030803,0.319999977513
050302030901,6.12504884248e-09
050302030902,0.0
050302030903,0.0
050302030904,0.0
050302030905,0.0
050302030906,0.0
050302030907,0.0
050302031001,0.0
050302031002,0.0
050302031003,0.0
050302031004,0.0
050302031005,0.0
050302031006,0.0
050302031007,0.0
050302031008,0.0
050302031009,1.11196338562e-09
050302031101,0.0
050302031102,1.35014399641e-09
050302031103,0.0799999819261
050302031201,0.0
050302031202,0.0
050302031203,0.0
050302031204,0.0
050302031205,0.0
050302031206,0.0
050302031207,9.93855102859e-09
050302031208,0.339999964149
050302031209,0.0800000085647
050302031210,0.389999950453
050302031301,0.0400000115574
050302031302,0.0600000361466
050302031303,0.0599999999516
050302031304,0.310000002595
050302031305,0.24000000193
050302031306,0.539999965077
050302040101,2.2100000014
050302040102,2.44000000138
050302040103,3.65000000156
050302040201,10.3600000063
050302040202,14.8099999898
050302040203,4.47999999663
050302040204,1.1200000011
050302040301,19.1499999789
050302040302,2.10999999855
050302040401,11.7899999886
050302040402,2.35000000586
050302040403,8.41999997972
050302040404,0.700000000564
050302040405,0.0100000000056
050302040501,0.0199999999897
050302040502,0.0299999999584
050302040503,0.0
050302040504,0.0
050302040601,0.0
050302040602,0.0
050302040603,0.0
050302040604,0.0
050302040605,0.0
050302040606,0.0
050302040701,0.0
050302040702,0.0199999999823
050302040703,0.190000000037
050302040704,0.140000000032
050302040801,0.0100000000023
050302040802,3.14999999845
050302040803,2.6199999988
050302040804,0.0400000000213
050302040901,0.260000000215
050302040902,2.23999999836
050302040903,5.07000001428
050302040904,0.789999998392
050302040905,0.630000000908
050302041001,0.0
050302041002,1.08999999863
050302041003,0.0500000001283
050302041004,1.42999999979
050400010101,3.44999999611
050400010102,1.51000000281
050400010103,0.380000000042
050400010104,1.23999999992
050400010105,0.350000000202
050400010201,4.86000000721
050400010202,5.54999999612
050400010203,9.63000001339
050400010204,4.34999999688
050400010205,9.35000000612
050400010206,4.45999999924
050400010207,3.26000000239
050400010301,1.78999999713
050400010302,1.51000000193
050400010303,3.4899999848
050400010304,4.77999999989
050400010305,2.50999999994
050400010306,7.89000001027
050400010307,3.9999999875
050400010308,0.540000000381
050400010309,2.19000000465
050400010401,2.42999999938
050400010402,1.55000000132
050400010403,5.13999999641
050400010404,2.82000000217
050400010405,2.5199999997
050400010406,2.61000000151
050400010501,12.3899999928
050400010502,4.28999999854
050400010503,2.02999999944
050400010504,2.17999999679
050400010505,3.86000000299
050400010506,1.70999999779
050400010601,5.5400000026
050400010602,2.59000000332
050400010603,5.86999999163
050400010604,2.56000000153
050400010605,2.0000000001
050400010606,0.909999999215
050400010607,0.999999998807
050400010701,0.0
050400010702,0.0
050400010703,0.0199999999831
050400010704,0.00999999999262
050400010705,0.06999999996
050400010706,0.260000000105
050400010707,0.829999999478
050400010801,0.220000000121
050400010802,0.139999999974
050400010803,0.699999999758
050400010804,0.0
050400010805,0.559999999689
050400010901,4.13000000512
050400010902,3.38999999875
050400010903,1.29999999794
050400010904,3.09000000335
050400011001,1.5200000014
050400011002,3.2799999994
050400011003,0.639999999027
050400011004,1.38999999898
050400011005,1.61000000059
050400011101,0.359999999799
050400011102,3.57000000505
050400011103,5.68999999072
050400011104,0.0
050400011105,0.710000000202
050400011201,1.19999999918
050400011202,0.510000000474
050400011203,3.73000000183
050400011204,0.0599999999814
050400011301,0.109999999956
050400011302,0.0999999998554
050400011303,0.790000000128
050400011304,0.100000000007
050400011401,0.0300000000108
050400011402,0.0199999999927
050400011403,0.0
050400011501,0.0400000000532
050400011502,0.0
050400011503,0.0700000000095
050400011504,1.07000000051
050400011505,0.449999999791
050400011601,0.0199999999645
050400011602,0.0499999999844
050400011603,0.670000001664
050400011604,0.450000000096
050400011701,0.0699999999148
050400011702,0.260000000638
050400011703,0.639999999591
050400011704,0.0
050400011801,0.0
050400011802,0.340000000522
050400011803,0.0200000000141
050400011804,1.53000000015
050400011901,0.229999999656
050400011902,0.0600000001476
050400011903,0.149999999964
050400011904,0.799999998931
050400020101,37.0299999597
050400020102,16.5499999816
050400020103,9.23999999688
050400020104,9.56000000823
050400020105,14.0299999947
050400020201,3.77000000113
050400020202,0.55999999961
050400020203,1.96000000029
050400020204,0.889999999997
050400020205,0.200000000294
050400020301,2.39000000016
050400020302,1.66999999941
050400020303,0.799999999714
050400020401,0.719999998863
050400020402,0.240000000235
050400020403,0.189999999903
050400020404,1.05999999895
050400020405,0.560000000156
050400020501,3.05999999938
050400020502,2.51000000309
050400020503,9.28000000113
050400020601,5.14000000668
050400020602,3.93999999859
050400020603,1.39999999721
050400020604,2.61999999952
050400020605,7.74999999271
050400020606,5.87000000422
050400020701,5.59000000686
050400020702,1.38999999961
050400020703,3.97000000129
050400020801,2.31000000011
050400020802,1.92999999943
050400020803,1.37000000115
050400020804,0.369999999685
050400020805,0.149999999886
050400020806,0.959999999648
050400030101,2.9899999994
050400030102,4.1799999966
050400030103,4.02000000236
050400030201,6.31000000267
050400030202,4.97000000206
050400030203,5.28000000115
050400030301,3.77999999938
050400030302,1.49000000216
050400030303,9.2499999986
050400030304,4.07000000312
050400030305,2.13000000286
050400030306,1.33999999913
050400030307,0.990000001154
050400030401,0.249999999329
050400030402,1.81000000198
050400030403,0.390000000136
050400030501,6.27999999292
050400030502,2.68999999683
050400030503,1.43000000054
050400030504,1.67000000082
050400030505,3.97999999748
050400030601,0.789999998903
050400030602,1.74999999991
050400030603,2.8900000042
050400030604,5.60999999728
050400030605,3.28999999942
050400030606,0.969999999581
050400030607,1.63999999414
050400030701,0.489999999744
050400030702,2.02000000264
050400030703,1.23000000011
050400030704,1.0700000012
050400030705,1.0199999997
050400030801,0.75999999876
050400030802,1.82000000242
050400030803,0.370000000342
050400030804,1.96999999974
050400030805,2.86999999856
050400030901,0.610000000383
050400030902,0.0399999998625
050400030903,1.53000000161
050400030904,0.220000000072
050400030905,0.190000000239
050400030906,0.0799999998917
050400030907,0.539999999664
050400030908,0.640000002343
050400040101,1.09000000017
050400040102,0.329999999855
050400040103,1.2699999987
050400040104,0.0899999998836
050400040201,4.68000000981
050400040202,0.449999999533
050400040203,0.149999999801
050400040204,3.05000000398
050400040301,0.399999999772
050400040302,0.0999999998931
050400040303,0.0
050400040304,0.0
050400040305,0.30000000027
050400040401,3.64000000446
050400040402,11.2899999916
050400040403,1.38999999919
050400040404,0.0
050400040405,0.30999999998
050400040406,0.289999999915
050400040407,3.19999999884
050400040501,0.0300000000197
050400040502,0.0999999999576
050400040503,0.00999999999576
050400040504,0.0
050400040601,0.040000000003
050400040602,0.0
050400040603,0.0100000000033
050400040604,0.349999999935
050400040605,0.0
050400040606,0.0
050400040701,0.0
050400040702,0.00999999999628
050400040703,0.0
050400040704,0.0
050400040801,0.0
050400040802,0.169999999804
050400040803,0.0
050400040804,0.0
050400040805,0.0
050400040806,0.0
050400040807,0.0
050400040808,0.0
050400040809,0.0
050400040901,0.030000000039
050400040902,0.0899999999176
050400040903,0.0500000001088
050400041001,0.0
050400041002,0.0200000000033
050400041003,0.120000000033
050400041004,0.0199999999688
050400041101,0.0
050400041102,0.0
050400041103,0.0
050400041104,0.0
050400041105,0.110000000026
050400041201,0.0
050400041202,0.0
050400041203,0.0399999999921
050400041204,0.0
050400050101,0.0
050400050102,0.0
050400050103,0.0
050400050104,0.0
050400050105,0.0499999999363
050400050201,0.090000000166
050400050202,0.0199999999909
050400050203,0.0
050400050204,0.0
050400050205,0.159999999858
050400050206,0.0499999999646
050400050207,0.260000000075
050400050301,0.0299999999468
050400050302,0.219999999742
050400050401,0.119999999964
050400050402,0.110000000144
050400050403,0.0
050400050404,0.0
050400050405,0.0
050400050406,0.0
050400050501,0.0400000000442
050400050502,0.0799999999774
050400050503,0.149999999832
050400050504,0.0500000000951
050400050505,0.340000000008
050400050506,0.0
050400050507,0.0200000000489
050400050508,0.0499999999778
050400050601,0.929999999915
050400050602,1.2900000003
050400050603,0.189999999736
050400050604,0.400000000093
050400050605,0.12000000019
050400060101,19.6400000201
050400060102,14.9599999867
050400060103,13.1699999708
050400060104,18.1500000536
050400060201,12.2600000013
050400060202,3.92999999589
050400060203,2.56999999798
050400060204,4.03000000159
050400060205,2.19999999832
050400060301,18.779999978
050400060302,13.9800000251
050400060303,6.66999998913
050400060304,2.16000000061
050400060401,24.6999999856
050400060402,8.97000000432
050400060403,10.0699999878
050400060404,22.7300000255
050400060405,12.250000031
050400060406,21.9099999832
050400060407,3.07000000117
050400060408,12.7000000186
050400060409,8.70000001466
050400060501,1.61000000091
050400060502,1.80999999887
050400060503,2.13000000146
050400060504,2.29999999965
050400060601,0.26999999987
050400060602,5.20999999871
050400060603,0.730000000192
050400060604,1.48000000045
050500010101,0.430000231294
050500010102,0.590000078796
050500010103,1.59999964179
050500010104,2.0799999777
050500010105,0.779970602874
050500010106,1.41999995693
050500010107,0.420000250772
050500010108,0.120012187717
050500010109,0.280000260632
050500010201,0.510000001037
050500010202,1.07000002883
050500010203,1.93999955657
050500010204,2.05000001521
050500010205,3.25999992851
050500010206,2.78000000027
050500010207,2.86999999722
050500010208,1.7399999647
050500010209,2.22999970287
050500010210,1.60999991217
050500010301,0.360010078655
050500010302,1.58991852661
050500010303,0.359986125507
050500010304,0.720010301446
050500010305,1.39998035574
050500010401,1.51999358925
050500010402,1.30007291574
050500010403,1.01001233292
050500010404,3.31999982482
050500010405,2.18999981177
050500010406,1.90999998508
050500010407,1.98994320432
050500010501,0.250153392257
050500010502,3.58987247137
050500010503,2.93991832496
050500010601,0.650040669992
050500010602,0.620047343037
050500010603,2.53992125437
050500010701,0.270020315695
050500010702,1.95010055796
050500010703,3.39989786872
050500010704,0.309998380862
050500010801,0.820012475968
050500010802,0.660034479441
050500010803,0.100034560509
050500010901,0.830014327157
050500010902,0.360053517681
050500010903,2.00992840321
050500011001,0.750046933168
050500011002,1.10996903942
050500011003,1.399955575
050500011101,0.310044341651
050500011102,0.41002747769
050500011201,3.41991184518
050500011202,1.07996329518
050500011301,0.920015304511
050500011302,3.54990046889
050500011303,3.09997612445
050500011401,0.910054226373
050500011402,1.84997032655
050500011403,1.62996483119
050500011404,0.250025714661
050500011501,6.81177284929e-06
050500011502,0.040013468826
050500011503,0.0801028607222
050500011504,1.8998865485
050500011505,0.280058554154
050500011506,9.63916314791e-06
050500011601,2.65993774527
050500011602,2.109967428
050500011603,1.56997860072
050500011604,2.28994384149
050500011701,0.689980676959
050500011702,0.190014753025
050500011703,1.22994180421
050500011704,0.179993765589
050500011705,3.0643870156e-06
050500011801,0.0300428271235
050500011802,1.59336474889e-06
050500011803,0.0200004395562
050500011804,2.05856510295e-06
050500011805,1.85990356932
050500011806,0.110053034241
050500020101,1.32997069086
050500020102,0.600030559041
050500020103,1.09000381674
050500020104,1.20992499592
050500020105,0.84000655019
050500020201,5.39875755499e-05
050500020202,0.4700004229
050500020203,0.0200102194061
050500020301,0.0100014284035
050500020302,2.97433914539e-07
050500020303,0.0100018583657
050500020304,0.0700008887917
050500020305,0.0901074971858
050500020401,2.52992309806
050500020402,0.840080025548
050500020403,1.52986863981
050500020501,0.190021414599
050500020502,0.709913875755
050500020503,0.0100244208124
050500020601,3.99996202542
050500020602,0.130120421089
050500020603,7.21639327575e-09
050500020604,9.84981802373e-08
050500020701,0.820000079313
050500020702,0.640001093102
050500020703,1.57999988858
050500020704,2.65999972784
050500020705,0.710000040156
050500020801,0.149999964086
050500020802,0.249999978692
050500020901,0.219999543158
050500020902,0.159979870151
050500020903,1.66561071364e-07
050500020904,0.0599999923594
050500020905,0.0799999831995
050500020906,8.46549525935e-08
050500020907,0.0200000395823
050500020908,0.689999861814
050500020909,0.759999887164
050500021001,0.0400036382783
050500021002,0.120000153348
050500021003,1.80039920183e-07
050500030101,1.02701018917e-09
050500030102,1.24999981336
050500030103,0.0200000031561
050500030104,0.320000053146
050500030105,2.05999972677
050500030106,0.579999980279
050500030107,0.319999993355
050500030201,0.429999916689
050500030202,1.19999993708
050500030203,0.659999989804
050500030301,4.69182667491e-08
050500030302,0.489999983487
050500030401,1.06999990069
050500030402,0.370000014735
050500030403,0.110000046125
050500030404,0.529999991904
050500030405,0.0700000814033
050500030406,0.549999935421
050500030407,0.180000001323
050500030408,0.0500000032769
050500030501,1.59416536677e-08
050500030502,0.0500000379408
050500030503,0.0800000050884
050500030504,0.0
050500030505,4.09554110703e-09
050500030601,1.00596393514e-09
050500030602,1.86930925191e-07
050500030603,0.020000049458
050500030701,3.51999967226
050500030702,1.51999996495
050500030703,0.440000030512
050500030801,0.669999996388
050500030802,0.339999966851
050500030803,0.10000000598
050500030804,0.589999959221
050500030901,2.17780107859e-08
050500030902,0.0200000023331
050500030903,1.22999995233
050500030904,1.17000000053
050500030905,0.0500000811435
050500030906,0.279999997914
050500030907,0.230000021961
050500030908,0.0700000380097
050500040101,0.480000020568
050500040102,0.429999906482
050500040103,0.0600000264706
050500040201,0.0600000158568
050500040202,8.15788124855e-09
050500040203,7.88837378744e-08
050500040204,0.649999794104
050500040205,2.309999054
050500040206,0.11000003657
050500040207,0.049999993627
050500040208,0.0500000118703
050500040301,0.0699999880964
050500040302,0.0200000024306
050500040303,0.0200000634187
050500040304,0.419999933499
050500040305,0.0300000193274
050500040306,0.0799999973287
050500050101,0.280000000881
050500050102,0.0
050500050103,1.05807079724e-08
050500050104,0.209999962615
050500050201,0.0600000181476
050500050202,2.71119564975e-09
050500050301,5.77144969877e-09
050500050302,0.0499999972011
050500050303,0.339999939916
050500050401,0.0
050500050402,0.0
050500050403,0.0
050500050404,0.0
050500050501,3.90101951663e-09
050500050502,0.139999977062
050500050601,2.1452702252e-08
050500050602,0.0100000404953
050500050603,1.0998672667e-09
050500050604,0.0499999998884
050500050605,0.0699999955654
050500050606,0.0
050500050607,0.0
050500050608,0.0100000182097
050500050609,0.179999991744
050500050701,0.0
050500050702,0.0
050500050801,0.779999868677
050500050802,0.129999999324
050500050803,0.739999989722
050500050804,0.0100000409463
050500050805,0.030000000014
050500050806,2.90322273334e-09
050500050807,0.0
050500050808,0.0100000000091
050500050809,0.0
050500060101,0.290000004789
050500060102,0.259999984147
050500060103,3.63657620315e-12
050500060104,0.0
050500060201,0.0
050500060202,0.0
050500060301,0.0100000036231
050500060302,3.51576525046e-10
050500060303,0.0
050500060304,3.1985438839e-09
050500060305,0.0
050500060306,0.0
050500060401,0.0
050500060402,0.0
050500060403,0.0
050500060404,0.0
050500060405,0.0
050500070101,0.140000003424
050500070102,0.0
050500070103,0.0
050500070104,0.0
050500070105,2.42902601884e-10
050500070106,0.0
050500070201,0.0999999996252
050500070202,0.0
050500070301,0.00999999971351
050500070302,0.0299999936033
050500070303,0.0800000000233
050500070304,1.97049807483e-09
050500070401,0.0800000126573
050500070402,0.0
050500070403,9.63088666188e-09
050500070404,0.0
050500070501,5.24856749638e-08
050500070502,0.0
050500070503,0.0
050500070601,2.05513396789e-08
050500070602,0.0
050500070603,0.0
050500070604,0.0
050500070605,0.0
050500070606,0.0
050500070607,0.0
050500070608,0.0
050500070701,0.0
050500070702,0.0
050500070703,0.0
050500070704,0.0
050500070705,0.0
050500070706,0.0
050500070801,0.0
050500070802,0.0
050500070901,0.0
050500070902,0.0
050500070903,0.0
050500070904,0.0
050500070905,0.0
050500070906,0.0
050500070907,3.84397232716e-09
050500070908,3.08382451372e-10
050500070909,0.0
050500080101,0.0
050500080102,0.0
050500080103,0.0
050500080104,2.61884360247e-09
050500080105,1.58915854728e-10
050500080106,8.53223457028e-09
050500080107,0.0699999832271
050500080201,0.0200000038563
050500080202,0.0300000008323
050500080203,0.0300000050161
050500080204,2.86501958506e-08
050500080205,0.0499999912618
050500080301,0.0100000003309
050500080302,9.33357556471e-11
050500080303,0.020000000555
050500080304,0.110000012888
050500080305,7.06390918709e-09
050500080306,0.0199999964872
050500080307,3.39704752741e-08
050500080308,0.449999943897
050500080401,2.97946084896e-09
050500080402,0.0300002335358
050500080501,3.22276671983e-07
050500080502,0.0300001450682
050500080601,1.04999984717
050500080602,3.12999952247
050500080603,1.85000010288
050500080604,2.87999982757
050500090101,2.53900175657e-09
050500090102,0.0
050500090201,0.170000212207
050500090202,2.93999969035
050500090203,1.87314533079e-07
050500090204,0.0
050500090301,0.0
050500090302,0.0
050500090303,0.0
050500090401,0.0
050500090402,0.0
050500090403,0.0
050500090404,0.0
050500090501,0.0
050500090502,0.0
050500090503,6.56941503009e-10
050500090601,0.0
050500090602,0.0
050500090603,0.0
050500090604,0.0
050500090605,0.0
050500090606,1.80302126433e-11
050500090607,0.00999999961259
050500090608,2.8111679711e-09
050600010101,49.7400000478
050600010102,47.6199999853
050600010103,16.4399999812
050600010104,31.6399999848
050600010201,22.4100000147
050600010202,30.8700000007
050600010203,28.1799999796
050600010301,42.2600000378
050600010302,44.4399999974
050600010303,36.0399998972
050600010304,28.4500000059
050600010401,22.1300000084
050600010402,29.4500000666
050600010403,24.379999954
050600010404,26.0199999779
050600010405,22.7399999963
050600010406,41.4900000136
050600010501,35.0299998654
050600010502,18.2000000042
050600010503,37.0500000133
050600010504,31.1600000121
050600010505,35.0600000374
050600010601,13.5199999759
050600010602,16.3699999945
050600010603,24.6799999747
050600010604,19.1600000154
050600010701,36.1600000091
050600010702,17.3000000328
050600010703,29.4100000457
050600010704,17.2000000012
050600010801,13.9500000086
050600010802,50.2200000379
050600010803,16.0200000053
050600010804,23.7299999898
050600010901,22.3900000031
050600010902,7.21000000561
050600010903,27.4600000202
