HUC_12,SUM_INDGAL,IWD_MGAL,Ind_Facilities
051401040904,183280.0,0.18328,6
051401040905,8369.23076924,0.00836923076924,2
051401041001,3443684.21053,3.44368421053,18
051401041002,203869.635628,0.203869635628,4
051401041003,191315.789474,0.191315789474,1
051401041004,191315.789474,0.191315789474,1
051401041101,183280.0,0.18328,6
051401041102,91640.0000001,0.0916400000001,3
051401041104,30546.6666667,0.0305466666667,1
051401041105,91640.0000001,0.0916400000001,3
051401041106,183280.0,0.18328,6
051401041201,88189.4736843,0.0881894736843,3
051401041202,29396.4912281,0.0293964912281,1
051401041302,3738.46153846,0.00373846153846,1
051401041303,239915.789474,0.239915789474,14
051401041304,3738.46153846,0.00373846153846,1
051401041305,48600.0,0.0486,13
051401041306,7476.92307692,0.00747692307692,2
051401041401,191315.789474,0.191315789474,1
051401041402,3738.46153846,0.00373846153846,1
051402010101,29396.4912281,0.0293964912281,1
051402010102,29396.4912281,0.0293964912281,1
051402010103,29396.4912281,0.0293964912281,1
051402010201,11215.3846154,0.0112153846154,3
051402010204,11215.3846154,0.0112153846154,3
051402010205,2268605.5272,2.2686055272,7
051402010301,58792.9824562,0.0587929824562,2
051402010303,29396.4912281,0.0293964912281,1
051402010304,117585.964912,0.117585964912,4
051402010403,29396.4912281,0.0293964912281,1
051402010404,26608.6956522,0.0266086956522,5
051402010405,176378.947369,0.176378947369,6
051402010501,37252.173913,0.037252173913,7
051402010503,10643.4782609,0.0106434782609,2
051402010601,3259408.69566,3.25940869566,3
051402010602,1086469.56522,1.08646956522,1
051402010604,1086469.56522,1.08646956522,1
051402010605,4385908.51298,4.38590851298,5
051402010701,7605286.95654,7.60528695654,7
051402010702,5321.73913043,0.00532173913043,1
051402010703,5326605.94967,5.32660594967,39
051402010801,5321.73913043,0.00532173913043,1
051402010802,26608.6956522,0.0266086956522,5
051402010804,80060.5042016,0.0800605042016,2
051402010805,5321.73913043,0.00532173913043,1
051402010901,3729522.10574,3.72952210574,9
051402010902,37252.173913,0.037252173913,7
051402010903,3201.84331797,0.00320184331797,1
051402010904,3699667.56757,3.69966756757,1
051402010906,3699667.56757,3.69966756757,1
051402010908,3710311.04583,3.71031104583,3
051402011001,7399335.13514,7.39933513514,2
051402011002,33297008.1081,33.2970081081,9
051402011004,22198005.4054,22.1980054054,6
051402011005,15965.2173913,0.0159652173913,3
051402011006,7399335.13514,7.39933513514,2
051402011101,88792021.6217,88.7920216217,24
051402011102,66594016.2163,66.5940162163,18
051402011103,85092354.0541,85.0923540541,23
051402011201,1320998.31933,1.32099831933,33
051402011202,2988847.35111,2.98884735111,79
051402011204,48181439.4706,48.1814394706,28
051402020101,23473.4693878,0.0234734693878,9
051402020103,33906.122449,0.033906122449,13
051402020104,20865.3061225,0.0208653061225,8
051402020201,7399335.13514,7.39933513514,2
051402020202,7824.48979593,0.00782448979593,3
051402020203,3699667.56757,3.69966756757,1
051402020204,114689694.595,114.689694595,31
051402020301,37019545.3003,37.0195453003,14
051402020302,7542270.28872,7.54227028872,27
051402020303,388783.617747,0.388783617747,68
051402020304,57174.0614334,0.0571740614334,10
051402020305,137217.74744,0.13721774744,24
051402020306,5266236.85085,5.26623685085,275
051402020401,918502.542561,0.918502542561,150
051402020402,644875.739645,0.644875739645,76
051402020403,25455.6213018,0.0254556213018,3
051402020405,398804.733728,0.398804733728,47
051402020501,11820.0,0.01182,2
051402020502,42426.0355029,0.0424260355029,5
051402020503,14865.6949055,0.0148656949055,2
051402020504,12760.9756098,0.0127609756098,2
051402020601,247341.419445,0.247341419445,6
051402020603,448943.589744,0.448943589744,4
051402020604,561179.48718,0.56117948718,5
051402020605,3254841.02564,3.25484102564,29
051402020701,8485.20710059,0.00848520710059,1
051402020702,34007.1583201,0.0340071583201,5
051402020704,63804.8780488,0.0638048780488,10
051402020705,6380.48780488,0.00638048780488,1
051402030102,12760.9756098,0.0127609756098,2
051402030103,168400.0,0.1684,5
051402030201,44663.4146342,0.0446634146342,7
051402030202,6380.48780488,0.00638048780488,1
051402030203,6380.48780488,0.00638048780488,1
051402030301,41018.1818182,0.0410181818182,16
051402030302,2563.63636364,0.00256363636364,1
051402030306,2563.63636364,0.00256363636364,1
051402030402,5127.27272728,0.00512727272728,2
051402030504,16320.0,0.01632,4
051402030602,52860.8811,0.0528608811,3
051402030702,17620.2937,0.0176202937,1
051402030704,6622.22222222,0.00662222222222,1
051402030802,11057.1428571,0.0110571428571,3
051402030805,7371.42857142,0.00737142857142,2
051402030807,35240.5874,0.0352405874,2
051402030902,6622.22222222,0.00662222222222,1
051402030905,6622.22222222,0.00662222222222,1
051402040101,7371.42857142,0.00737142857142,2
051402040102,14742.8571428,0.0147428571428,4
051402040103,3157.54189944,0.00315754189944,3
051402040104,25800.0,0.0258,7
051402040202,35240.5874,0.0352405874,2
051402040203,36293.1013665,0.0362931013665,3
051402040204,52860.8811,0.0528608811,3
051402040205,105721.7622,0.1057217622,6
051402040206,350845.2866,0.3508452866,19
051402040207,493368.2236,0.4933682236,28
051402040301,3685.71428571,0.00368571428571,1
051402040302,3685.71428571,0.00368571428571,1
051402040303,52860.8811,0.0528608811,3
051402040304,17620.2937,0.0176202937,1
051402040305,33680.0,0.03368,1
051402040401,105721.7622,0.1057217622,6
051402040402,52860.8811,0.0528608811,3
051402040404,17620.2937,0.0176202937,1
051402040502,6830.76923076,0.00683076923076,2
051402040503,10246.1538461,0.0102461538461,3
051402040504,67360.0,0.06736,2
051402040601,35240.5874,0.0352405874,2
051402040602,67360.0,0.06736,2
051402040703,67360.0,0.06736,2
051402040705,17620.2937,0.0176202937,1
051402040706,4080.0,0.00408,1
051402050101,184650.0,0.18465,12
051402050102,30775.0,0.030775,2
051402050103,15387.5,0.0153875,1
051402050104,39121.9195,0.0391219195,1
051402050105,45984.7328245,0.0459847328245,5
051402050201,101166.412214,0.101166412214,11
051402050202,239120.610687,0.239120610687,26
051402050203,21016.9465649,0.0210169465649,3
051402050204,27590.8396947,0.0275908396947,3
051402050301,195609.5975,0.1956095975,5
051402050302,55181.6793893,0.0551816793893,6
051402050303,39121.9195,0.0391219195,1
051402050304,39121.9195,0.0391219195,1
051402050307,23640.0,0.02364,4
051402050401,17730.0,0.01773,3
051402050403,17730.0,0.01773,3
051402050404,11820.0,0.01182,2
051402050405,29550.0,0.02955,5
051402050503,31902.4390244,0.0319024390244,5
051402050504,19141.4634146,0.0191414634146,3
051402050505,25521.9512195,0.0255219512195,4
051402060101,179391.304348,0.179391304348,1
051402060102,4853068.15442,4.85306815442,67
051402060201,1435130.43478,1.43513043478,8
051402060202,179391.304348,0.179391304348,1
051402060301,981511.504425,0.981511504425,13
051402060302,302003.539823,0.302003539823,4
051402060303,679507.964602,0.679507964602,9
051402060304,906010.61947,0.90601061947,12
051402060401,25800.0,0.0258,7
051402060503,63440.0,0.06344,13
051402060504,179391.304348,0.179391304348,1
051402060508,3685.71428571,0.00368571428571,1
051402060601,3612823.96189,3.61282396189,4
051402060602,4716430.76924,4.71643076924,4
051402060603,2358215.38462,2.35821538462,2
051402060604,3537323.07693,3.53732307693,3
051402060701,2294029.70373,2.29402970373,18
051402060702,179391.304348,0.179391304348,1
051402060703,13714.2857143,0.0137142857143,4
051402060704,129412.987013,0.129412987013,9
060101010103,3833.33333333,0.00383333333333,1
060101010201,38333.3333333,0.0383333333333,10
060101010203,30257.4712644,0.0302574712644,6
060101010205,14924.137931,0.014924137931,2
060101010206,7462.06896552,0.00746206896552,1
060101010301,52234.4827586,0.0522344827586,7
060101010302,7462.06896552,0.00746206896552,1
060101010304,44772.4137931,0.0447724137931,6
060101010306,14924.137931,0.014924137931,2
060101010307,11720.9302326,0.0117209302326,4
060101010401,2945.45454545,0.00294545454545,1
060101010402,35162.7906977,0.0351627906977,12
060101010403,21738.1818182,0.0217381818182,2
060101010404,3257618.66244,3.25761866244,12
060101020101,15333.3333333,0.0153333333333,4
060101020102,34295.4022988,0.0342954022988,8
060101020103,7462.06896552,0.00746206896552,1
060101020201,14924.137931,0.014924137931,2
060101020202,34250.0,0.03425,5
060101020203,36698.2758621,0.0366982758621,5
060101020301,80526.2411347,0.0805262411347,21
060101020303,145666.666667,0.145666666667,38
060101020304,3833.33333333,0.00383333333333,1
060101020305,57500.0,0.0575,15
060101020306,146226.436782,0.146226436782,23
060101020307,149241.37931,0.14924137931,20
060101020401,119393.103448,0.119393103448,16
060101020402,305944.827586,0.305944827586,41
060101020403,1086236.96612,1.08623696612,4
060101020404,52234.4827586,0.0522344827586,7
060101020405,1063850.75922,1.06385075922,1
060101020501,15093287.8741,15.0932878741,133
060101020502,139670206.786,139.670206786,137
060101020601,24684854.9623,24.6848549623,31
060101020602,44690967.9233,44.6909679233,43
060101020603,45759867.3922,45.7598673922,45
060101020701,28931099.3125,28.9310993125,56
060101020702,19149313.666,19.149313666,18
060101020703,102129672.885,102.129672885,96
060101020704,60653778.0213,60.6537780213,59
060101030101,68500.0,0.0685,10
060101030102,27400.0,0.0274,4
060101030103,75350.0,0.07535,11
060101030104,20550.0,0.02055,3
060101030201,379877.894737,0.379877894737,16
060101030202,18472.0720721,0.0184720720721,2
060101030301,131915.087719,0.131915087719,19
060101030302,45713.6842105,0.0457136842105,22
060101030303,33246.3157894,0.0332463157894,16
060101030304,2077.89473684,0.00207789473684,1
060101030305,60281.9298246,0.0602819298246,11
060101030306,48258.1081081,0.0482581081081,6
060101030401,36944.1441442,0.0369441441442,4
060101030402,18472.0720721,0.0184720720721,2
060101030403,64652.2522523,0.0646522522523,7
060101030404,27708.1081081,0.0277081081081,3
060101030405,110832.432432,0.110832432432,12
060101030501,55416.2162162,0.0554162162162,6
060101030502,145215.615616,0.145215615616,18
060101030503,208361.093297,0.208361093297,28
060101030504,699952.542373,0.699952542373,98
060101030505,1567645.41489,1.56764541489,56
060101030506,599959.322034,0.599959322034,84
060101030507,107135.59322,0.10713559322,15
060101030508,9646080.56179,9.64608056179,19
060101040101,326072.727273,0.326072727273,30
060101040102,10869.0909091,0.0108690909091,1
060101040103,21738.1818182,0.0217381818182,2
060101040104,228250.909091,0.228250909091,21
060101040201,21738.1818182,0.0217381818182,2
060101040202,10869.0909091,0.0108690909091,1
060101040203,187709.373355,0.187709373355,9
060101040204,315203.636364,0.315203636364,29
060101040205,43476.3636364,0.0434763636364,4
060101040206,857463.7953,0.8574637953,21
060101040207,342881.927711,0.342881927711,77
060101040208,770973.135716,0.770973135716,90
060101040209,288010.774549,0.288010774549,32
060101040210,678077.036503,0.678077036503,73
060101040301,244671.479336,0.244671479336,8
060101040302,27008.9552238,0.0270089552238,2
060101040303,653305.7488,0.6533057488,16
060101040304,175558.208955,0.175558208955,13
060101040305,251876.767987,0.251876767987,15
060101040306,113928.6174,0.1139286174,12
060101040307,240748.099071,0.240748099071,30
060101040308,563027.445034,0.563027445034,69
060101050101,4342.85714286,0.00434285714286,2
060101050102,6514.28571429,0.00651428571429,3
060101050105,15200.0,0.0152,7
060101050201,4342.85714286,0.00434285714286,2
060101050202,6514.28571429,0.00651428571429,3
060101050203,117257.142857,0.117257142857,54
060101050204,19542.8571429,0.0195428571429,9
060101050205,20884.1415465,0.0208841415465,7
060101050206,19542.8571429,0.0195428571429,9
060101050301,529321.100917,0.529321100917,160
060101050302,165412.844037,0.165412844037,50
060101050303,95939.4495412,0.0959394495412,29
060101050401,30706.6841415,0.0307066841415,11
060101050402,6616.51376146,0.00661651376146,2
060101050403,69473.3944953,0.0694733944953,21
060101050404,162104.587156,0.162104587156,49
060101050501,45904.3121149,0.0459043121149,19
060101050502,956211.678349,0.956211678349,33
060101050503,147377.002053,0.147377002053,61
060101050601,21744.1478439,0.0217441478439,9
060101050602,89392.6078027,0.0893926078027,37
060101050603,72480.492813,0.072480492813,30
060101050604,381730.595482,0.381730595482,158
060101050701,96640.657084,0.096640657084,40
060101050703,342714.737298,0.342714737298,116
060101050704,277621.637812,0.277621637812,109
060101050705,202945.379876,0.202945379876,84
060101050802,20592.0,0.020592,13
060101050803,16912.1149897,0.0169121149897,7
060101050804,3168.0,0.003168,2
060101050805,14416.0657084,0.0144160657084,7
060101050901,582259.958931,0.582259958931,241
060101050902,45904.3121149,0.0459043121149,19
060101050903,118384.804928,0.118384804928,49
060101050904,43488.2956878,0.0434882956878,18
060101050905,19328.1314168,0.0193281314168,8
060101050906,6416.0328542,0.0064160328542,3
060101050907,38656.2628336,0.0386562628336,16
060101051001,1584.0,0.001584,1
060101051002,1584.0,0.001584,1
060101051004,7920.0,0.00792,5
060101051101,6336.0,0.006336,4
060101051102,14256.0,0.014256,9
060101051103,4752.0,0.004752,3
060101051201,1584.0,0.001584,1
060101051202,9504.0,0.009504,6
060101051401,10779.6610169,0.0107796610169,1
060101051402,16851.0638298,0.0168510638298,2
060101051403,25276.5957447,0.0252765957447,3
060101051404,33702.1276596,0.0337021276596,4
060101060102,355425.287356,0.355425287356,2
060101060103,1421701.14942,1.42170114942,8
060101060104,1243988.50575,1.24398850575,7
060101060105,6930793.10344,6.93079310344,39
060101060201,3554252.87356,3.55425287356,20
060101060202,10129620.6896,10.1296206896,57
060101060203,2847098.68439,2.84709868439,17
060101060204,2132551.72414,2.13255172414,12
060101060205,710850.574712,0.710850574712,4
060101060303,710850.574712,0.710850574712,4
060101060401,126382.978723,0.126382978723,15
060101060402,16851.0638298,0.0168510638298,2
060101060403,438127.659574,0.438127659574,52
060101070101,153510.066688,0.153510066688,14
060101070102,106303.461416,0.106303461416,9
060101070103,371314.067957,0.371314067957,29
060101070104,32907.0063694,0.0329070063694,8
060101070105,179671.584751,0.179671584751,14
060101070202,12340.1273885,0.0123401273885,3
060101070203,12340.1273885,0.0123401273885,3
060101070204,8226.75159236,0.00822675159236,2
060101070205,143968.152866,0.143968152866,35
060101070206,205668.789809,0.205668789809,50
060101070207,90494.267516,0.090494267516,22
060101070303,20566.8789809,0.0205668789809,5
060101070304,69927.3885351,0.0699273885351,17
060101070305,78154.1401274,0.0781541401274,19
060101070306,98721.0191083,0.0987210191083,24
060101070307,74040.7643312,0.0740407643312,18
060101070308,127514.649682,0.127514649682,31
060101070401,119287.898089,0.119287898089,29
060101070402,175014.183857,0.175014183857,22
060101070403,86313.9581714,0.0863139581714,20
060101070404,83097.198405,0.083097198405,13
060101070405,514135.470318,0.514135470318,64
060101080101,277053.333334,0.277053333334,11
060101080102,102876.244132,0.102876244132,5
060101080103,132322.065728,0.132322065728,8
060101080104,70276.0563381,0.0702760563381,33
060101080106,38332.3943662,0.0383323943662,18
060101080201,4680.0,0.00468,3
060101080202,21840.0,0.02184,14
060101080203,14040.0,0.01404,9
060101080204,19166.1971831,0.0191661971831,9
060101080205,2129.57746479,0.00212957746479,1
060101080302,1560.0,0.00156,1
060101080303,26520.0,0.02652,17
060101080305,7824.0,0.007824,5
060101080401,7955.55555556,0.00795555555556,2
060101080402,3977.77777778,0.00397777777778,1
060101080403,19888.8888889,0.0198888888889,5
060101080501,92850.8474577,0.0928508474577,13
060101080502,82203.3898305,0.0822033898305,11
060101080602,2129.57746479,0.00212957746479,1
060101080603,8518.30985916,0.00851830985916,4
060101080604,5249.57746479,0.00524957746479,3
060101080605,87511.1111112,0.0875111111112,22
060101080606,75577.7777778,0.0755777777778,19
060101080607,42854.2372882,0.0428542372882,6
060101080608,39689.6421846,0.0396896421846,6
060101080609,278552.542373,0.278552542373,39
060101080610,100125.423729,0.100125423729,13
060101080701,21559.3220338,0.0215593220338,2
060101080702,32338.9830507,0.0323389830507,3
060101080703,603661.016946,0.603661016946,56
060101080704,21559.3220338,0.0215593220338,2
060101080705,614440.677963,0.614440677963,57
060101080706,75457.6271183,0.0754576271183,7
060101080707,62323.8369994,0.0623238369994,6
060101080801,104027.118644,0.104027118644,11
060101080802,107796.610169,0.107796610169,10
060101080803,107796.610169,0.107796610169,10
060101080804,32338.9830507,0.0323389830507,3
060101080805,21559.3220338,0.0215593220338,2
060101080806,183254.237287,0.183254237287,17
060101080901,549762.711862,0.549762711862,51
060101080902,89969.550931,0.089969550931,13
060101080903,35624.0963855,0.0356240963855,8
060101080904,111907.067074,0.111907067074,17
060101080905,17331.5560113,0.0173315560113,3
060102010103,33902.2670025,0.0339022670025,8
060102010104,42377.8337531,0.0423778337531,10
060102010105,67555.7188467,0.0675557188467,16
060102010106,131371.284635,0.131371284635,31
060102010107,79828.9126868,0.0798289126868,18
060102010108,622954.156171,0.622954156171,147
060102010109,139664.152867,0.139664152867,20
060102010110,262426.820563,0.262426820563,61
060102010201,1199493.25246,1.19949325246,147
060102010202,913899.620925,0.913899620925,112
060102010203,726223.805913,0.726223805913,89
060102010204,1958356.33055,1.95835633055,240
060102010205,97469.0176321,0.0974690176321,23
060102010206,241188.255357,0.241188255357,31
060102010207,848621.076573,0.848621076573,104
060102010208,1272931.61486,1.27293161486,156
060102010209,114420.151133,0.114420151133,27
060102010210,380220.910811,0.380220910811,49
060102010211,331985.60819,0.33198560819,10
060102010301,1242796.41391,1.24279641391,43
060102010302,3603215.48387,3.60321548387,79
060102010303,1146726.23377,1.14672623377,5
060102010304,53772.3060517,0.0537723060517,2
060102010305,878119.690748,0.878119690748,25
060102010306,81619.8347107,0.0816198347107,10
060102010401,15151.0791367,0.0151510791367,3
060102010403,123780.659453,0.123780659453,18
060102010501,16982.1030928,0.0169821030928,3
060102010502,5270.10309278,0.00527010309278,1
060102010503,115942.268041,0.115942268041,22
060102010601,269345.454545,0.269345454545,33
060102010602,24485.9504132,0.0244859504132,3
060102010603,3800.0,0.0038,1
060102020101,74510.1851852,0.0745101851852,16
060102020102,40957.4074074,0.0409574074074,9
060102020103,15225.0,0.015225,7
060102020104,6525.0,0.006525,3
060102020105,52200.0,0.0522,24
060102020106,34800.0,0.0348,16
060102020201,39150.0,0.03915,18
060102020203,13050.0,0.01305,6
060102020304,2175.0,0.002175,1
060102020305,1340.0,0.00134,1
060102020306,2680.0,0.00268,2
060102020401,50025.0,0.050025,23
060102020402,4350.0,0.00435,2
060102020403,2175.0,0.002175,1
060102020404,4350.0,0.00435,2
060102020406,4020.0,0.00402,3
060102020407,4020.0,0.00402,3
060102020501,6720.0,0.00672,2
060102020502,6720.0,0.00672,2
060102020505,6720.0,0.00672,2
060102030102,14785.5421687,0.0147855421687,4
060102030103,11089.1566265,0.0110891566265,3
060102030104,7392.77108434,0.00739277108434,2
060102030106,11089.1566265,0.0110891566265,3
060102030107,11089.1566265,0.0110891566265,3
060102030205,8040.0,0.00804,6
060102030206,7392.77108434,0.00739277108434,2
060102030207,20100.0,0.0201,15
060102030301,22178.313253,0.022178313253,6
060102030302,36963.8554217,0.0369638554217,10
060102030303,103498.795181,0.103498795181,28
060102030304,36963.8554217,0.0369638554217,10
060102030401,2680.0,0.00268,2
060102030402,4020.0,0.00402,3
060102030405,33500.0,0.0335,25
060102040101,13440.0,0.01344,4
060102040103,10080.0,0.01008,3
060102040106,33600.0,0.0336,10
060102040107,6720.0,0.00672,2
060102040304,14605.7142857,0.0146057142857,3
060102040305,58422.8571428,0.0584228571428,12
060102040307,19474.2857143,0.0194742857143,4
060102040308,29211.4285714,0.0292114285714,6
060102040309,14605.7142857,0.0146057142857,3
060102040405,84755.6675062,0.0847556675062,20
060102040406,9737.14285714,0.00973714285714,2
060102040501,429454.625822,0.429454625822,33
060102040502,201404.608295,0.201404608295,33
060102040503,43817.1428571,0.0438171428571,9
060102040504,242657.327189,0.242657327189,8
060102040505,912206.451612,0.912206451612,20
060102050101,66418.6046511,0.0664186046511,21
060102050102,53767.4418604,0.0537674418604,17
060102050103,3162.79069767,0.00316279069767,1
060102050104,110697.674418,0.110697674418,35
060102050105,11781.8181818,0.0117818181818,4
060102050201,9488.37209301,0.00948837209301,3
060102050202,6325.58139534,0.00632558139534,2
060102050203,9053.69978857,0.00905369978857,3
060102050204,6325.58139534,0.00632558139534,2
060102050303,8836.36363635,0.00883636363635,3
060102050304,67745.4545453,0.0677454545453,23
060102050401,23563.6363636,0.0235636363636,8
060102050403,14727.2727273,0.0147272727273,5
060102050405,40588.0519481,0.0405880519481,6
060102050501,131045.714286,0.131045714286,16
060102050502,43371.4285715,0.0433714285715,5
060102050503,198734.285714,0.198734285714,23
060102050601,5890.9090909,0.0058909090909,2
060102050602,5860.46511628,0.00586046511628,2
060102050606,11720.9302326,0.0117209302326,4
060102050701,14727.2727273,0.0147272727273,5
060102050702,2930.23255814,0.00293023255814,1
060102050703,2930.23255814,0.00293023255814,1
060102050801,43953.4883721,0.0439534883721,15
060102050803,10869.0909091,0.0108690909091,1
060102050804,2181.81818182,0.00218181818182,1
060102050805,7625.80645161,0.00762580645161,1
060102050808,6545.45454546,0.00654545454546,3
060102050902,42789.8734178,0.0427898734178,9
060102050903,57053.164557,0.057053164557,12
060102051001,13090.9090909,0.0130909090909,6
060102051002,122494.8279,0.1224948279,3
060102051004,40831.6093,0.0408316093,1
060102051101,208912.47688,0.20891247688,6
060102051102,68555.2456555,0.0685552456555,15
060102051103,5979.66101694,0.00597966101694,3
060102051104,198063.157895,0.198063157895,40
060102051105,138644.210526,0.138644210526,28
060102051106,27777.2932331,0.0277772932331,4
060102060102,59945.7142857,0.0599457142857,7
060102060103,8674.28571429,0.00867428571429,1
060102060104,60720.0,0.06072,7
060102060105,60720.0,0.06072,7
060102060201,15251.6129032,0.0152516129032,2
060102060202,7625.80645161,0.00762580645161,1
060102060204,61006.4516129,0.0610064516129,8
060102060301,53380.6451613,0.0533806451613,7
060102060304,7625.80645161,0.00762580645161,1
060102060305,68632.2580645,0.0686322580645,9
060102060306,2181.81818182,0.00218181818182,1
060102060401,80825.3164558,0.0808253164558,17
060102060402,14263.2911392,0.0142632911392,3
060102060403,15251.6129032,0.0152516129032,2
060102060404,66562.0253165,0.0665620253165,14
060102060405,19017.721519,0.019017721519,4
060102060406,1993.22033898,0.00199322033898,1
060102060407,33675.3097935,0.0336753097935,7
060102060408,29709.4736842,0.0297094736842,6
060102070101,85708.4745761,0.0857084745761,43
060102070102,179958.362396,0.179958362396,23
060102070201,652785.443518,0.652785443518,80
060102070202,913899.620925,0.913899620925,112
060102070301,60868.5714286,0.0608685714286,8
060102070302,375033.64817,0.37503364817,49
060102070303,172772.215663,0.172772215663,26
060102070401,217629.172932,0.217629172932,30
060102070402,226628.232445,0.226628232445,32
060102070403,867377.142857,0.867377142857,114
060102070404,706825.929502,0.706825929502,52
060102070405,278946.264996,0.278946264996,25
060102080101,25251.7985611,0.0252517985611,5
060102080103,2511.11111111,0.00251111111111,1
060102080104,5022.22222222,0.00502222222222,2
060102080201,50503.5971223,0.0505035971223,10
060102080202,85856.1151079,0.0858561151079,17
060102080203,75755.3956834,0.0757553956834,15
060102080204,10100.7194245,0.0101007194245,2
060102080301,227266.18705,0.22726618705,45
060102080302,10100.7194245,0.0101007194245,2
060102080303,90906.4748201,0.0909064748201,18
060102080304,10100.7194245,0.0101007194245,2
060102080305,17662.1902478,0.0176621902478,4
060102080402,12555.5555556,0.0125555555556,5
060102080403,50222.2222222,0.0502222222222,20
060102080405,33901.7447199,0.0339017447199,9
060102080406,5022.22222222,0.00502222222222,2
060102080407,8161.98347107,0.00816198347107,1
060102080408,143775.94123,0.14377594123,19
060200010102,1519785.45454,1.51978545454,5
060200010103,3800.0,0.0038,1
060200010201,63241.2371134,0.0632412371134,12
060200010202,189723.71134,0.18972371134,36
060200010301,11712.0,0.011712,2
060200010302,13752.5398029,0.0137525398029,1
060200010303,155393.476783,0.155393476783,15
060200010401,206288.097043,0.206288097043,15
060200010402,1047952.33932,1.04795233932,76
060200010501,82515.2388174,0.0825152388174,6
060200010502,1994118.27142,1.99411827142,145
060200010601,35420.6185567,0.0354206185567,7
060200010602,60800.0,0.0608,16
060200010603,15810.3092783,0.0158103092783,3
060200010604,192535.557241,0.192535557241,14
060200010605,10540.2061856,0.0105402061856,2
060200010606,13752.5398029,0.0137525398029,1
060200010607,198792.700098,0.198792700098,16
060200010608,440081.273693,0.440081273693,32
060200010609,591359.211525,0.591359211525,43
060200010701,48523.7152679,0.0485237152679,12
060200010702,84202.5131333,0.0842025131333,22
060200010703,36157.3089052,0.0361573089052,4
060200010704,26192.1245019,0.0261921245019,4
060200010705,134109.55414,0.13410955414,31
060200010801,21866.0098522,0.0218660098522,3
060200010802,7288.66995074,0.00728866995074,1
060200010803,29154.679803,0.029154679803,4
060200010804,58309.3596059,0.0583093596059,8
060200010901,188328.2357,0.1883282357,36
060200010902,347046.353395,0.347046353395,41
060200010903,1178713.51849,1.17871351849,120
060200010904,498661.239142,0.498661239142,72
060200010905,4222029.71949,4.22202971949,307
060200011001,138484.729064,0.138484729064,19
060200011002,63227.0066647,0.0632270066647,9
060200011003,2563055.73487,2.56305573487,200
060200011101,36219.0244693,0.0362190244693,8
060200011102,17123.9640684,0.0171239640684,3
060200011103,102824.566521,0.102824566521,21
060200011104,49176.4705882,0.0491764705882,10
060200011105,365484.886055,0.365484886055,33
060200011201,24520.0274876,0.0245200274876,4
060200011202,5005924.48826,5.00592448826,364
060200011203,13531.0344828,0.0135310344828,3
060200011204,313624.533951,0.313624533951,14
060200020102,5303.22580645,0.00530322580645,1
060200020103,10606.4516129,0.0106064516129,2
060200020104,63638.7096774,0.0636387096774,12
060200020105,1942.85714286,0.00194285714286,4
060200020106,27001.843318,0.027001843318,6
060200020201,2914.28571428,0.00291428571428,6
060200020203,11171.4285714,0.0111714285714,23
060200020301,64212.7458694,0.0642127458694,14
060200020302,22270.2587735,0.0222702587735,13
060200020303,19621.978022,0.019621978022,6
060200020401,26162.6373626,0.0261626373626,8
060200020402,75217.5824176,0.0752175824176,23
060200020403,13081.3186813,0.0130813186813,4
060200020404,35973.6263736,0.0359736263736,11
060200020501,5590.24390244,0.00559024390244,2
060200020502,5590.24390244,0.00559024390244,2
060200020503,5590.24390244,0.00559024390244,2
060200020504,69878.0487805,0.0698780487805,25
060200020505,22360.9756098,0.0223609756098,8
060200020506,22360.9756098,0.0223609756098,8
060200020507,16770.7317073,0.0167707317073,6
060200020508,55902.4390244,0.0559024390244,20
060200020601,18196.3548647,0.0181963548647,6
060200020602,17270.4095904,0.0172704095904,6
060200020603,29432.967033,0.029432967033,9
060200020701,6540.65934066,0.00654065934066,2
060200020702,22892.3076923,0.0228923076923,7
060200020703,3270.32967033,0.00327032967033,1
060200020704,6540.65934066,0.00654065934066,2
060200020705,6540.65934066,0.00654065934066,2
060200020801,413076.363636,0.413076363636,8
060200020802,4673696.36363,4.67369636363,14
060200020902,6540.65934066,0.00654065934066,2
060200020904,132280.659341,0.132280659341,4
060200020905,14605.7142857,0.0146057142857,3
060200020908,62870.0,0.06287,1
060200020909,188610.0,0.18861,3
060200021001,1919324.67532,1.91932467532,10
060200021002,2342138.18182,2.34213818182,20
060200021003,4547956.36363,4.54795636363,12
060200021101,1520854.02597,1.52085402597,5
060200021102,10611898.1818,10.6118981818,28
060200021201,17812829.0909,17.8128290909,47
060200021202,757992.727272,0.757992727272,2
060200021203,7579927.27272,7.57992727272,20
060200021301,115582.978723,0.115582978723,7
060200021302,280701.519756,0.280701519756,17
060200021303,577914.893616,0.577914893616,35
060200021401,148606.68693,0.14860668693,9
060200021402,924663.829785,0.924663829785,56
060200021403,62870.0,0.06287,1
060200021404,2592361.09422,2.59236109422,157
060200021405,3789963.63636,3.78996363636,10
060200021406,3526550.25145,3.52655025145,16
060200021407,57135.5623099,0.0571355623099,5
060200021408,84640.6419157,0.0846406419157,7
060200030101,5590.24390244,0.00559024390244,2
060200030102,2094.54545455,0.00209454545455,1
060200030104,2094.54545455,0.00209454545455,1
060200030105,19647.7115988,0.0196477115988,3
060200030106,27229.0909092,0.0272290909092,13
060200030107,4189.0909091,0.0041890909091,2
060200030201,18850.909091,0.018850909091,9
060200030202,10472.7272728,0.0104727272728,5
